Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		L'è vegnuo anca qualchedun altro	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U l'è vegnuu aiscì quarcun autru	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		se vignù anca qualcun altro	Padova1	Padova,Padova,Veneto	Meridionale	
		Ze vignuo anca qualcun altro	padova2	Padova,Padova,Veneto	Meridionale	
		Al è vignut ancje qualchidun' atri	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El zè vignù anche qualchedun altro	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'é mnuje co caidun d'ait	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		L'è vgnù anche corcun atr	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Le vignù anca qualchidun altro	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Còucun òutre l’ei vangú mei	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		L'è vegnuu anche quarchedun atru	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E lè vignut ancie qualchidun atri	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Le vnu enca qualcun elt	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		A l'è vegnu anca quarchedun autru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'è vnu chidun diait	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'é gnì edco quaidun ed j'etr	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Lh'è dco vengù calcunaoutre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		E' vegnù anca qualcheduni d'altri	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Xe vegnuo anca qualchedun altro	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al è vignut encja qualchi altri	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Sè vegnuo anche qualcun altro	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ze vegnuo/vegnesto anca qualcun altro	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'è vnuje 'dco quaidun d'autri	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'è vnuje deò cheidun ed pì	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'è vnuie dcò quaidun ed j'antri	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è vnù co quaidun d'autri	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha gnij ancò quaidun aut	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è gnù 'nca un quai uch d'at	Trecate	Trecate,Novara,Piemonte	Novarese	
		Zè vegnuo anca qualchedun altro	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Se vignu anche qualchidun altro / Anche qualchidun altro se vignudo	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Xè vegnù anche qualchedun altro	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		E' venuu aiscì calcunautru / l'è venuu..	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'è ignì po argu altre	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	61.0	E` cambiato il vento				 | acc partic sogg | aux E | ergat | indic pass pross | sogg def | sogg masch | sogg nom | sogg postv | sogg sing | 
		L'e cambiat al vet	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		E` cambià el vent.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		S'è girè el vent.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E` cambià el vent.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U l'à cangioo er vraint	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Er vento g'è cambià	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		L'è giau u ventu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		L'è scangion u ventu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al vent l'e' cambia'/l'e' piu' al stess	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | clit sogg espl | ergat | indic pass pross | sogg def | sogg masch | sogg nom | sogg postv | sogg sing | 
		L è cambiè al vent	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		E' cambià l vent	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A l'é cambià el vent	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'Nghè cambià 'l ventu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		L'è scangiò ei ventu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		E' cambia al vent	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U l'è cangiou u ventu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		E' cambià el vent	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El vent 'l à girà	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Le cambì e vent	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		E scangio u ventu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El e cambiat el aiar	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E' cambiato r vento	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		E' girat ur vent	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'e cambià el vent	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		L'è scangiò u entu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U l'è cangiun u ventu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		L'è' cambiato il vento	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		L'è cambié e vent	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I è cangià 'r vento	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'è cambiaa ul vent	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'è cambià el vent	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A l'è cambiaa ul veent	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Sè cambià el vento	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'è cambiat 'l vet	Malonno	Malonno,Brescia,Lombardia	Orientale	
		L'è cambià al vent	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ga (sè) cambià el vento	Mestre	Venezia,Venezia,Veneto	Lagunare	
		l è cambià el vent	Milano1	Milano,Milano,Lombardia	Occidentale	
		Ghe cambià el vent	Milano2	Milano,Milano,Lombardia	Occidentale	
		L e kambià l vent	Milano4	Milano,Milano,Lombardia	Occidentale	
		A l'è cambiat el laer	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'è cambiaje 'l vent	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O l'ha cambià el vent	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'è cambià 'l vet	Monno	Monno,Brescia,Lombardia	Orientale	
		E' cambià el vent	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		L'è cambià el vento / L'ha cambià el vento	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U l'è cangiau u ventu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ga cambià el vento / ? Se cambià el vento / El vento se cambià	Padova1	Padova,Padova,Veneto	Meridionale	
		Ze cambià el vento	padova2	Padova,Padova,Veneto	Meridionale	
		Al è cambiat l'aiar	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El zè cambià el vento	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'é cambiaje 'l vent	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		L'è cangiò er vent	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		L'è cambià el vento	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		L’o chinjá l’òuro	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U l'è cangiou u ventu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		L'aiar a lè cambiat	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'è cambiè e vent	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Er ventu i gi-è cangià	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Al'è cambià 'l vent	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A l'é cambià el vent	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		L'aouro à cambià	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		E'cambià el vent	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Xe cambià el vento	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al è cambiat il vint	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Sè cambià el vento	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ze cambià el vento / El vento ga cambià	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'è cambià 'l vent	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'è cambiaje 'l vent	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		El vent a l'è cambià	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è cambià 'l vent	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha cambiaji 'l vent	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è cambià a vent	Trecate	Trecate,Novara,Piemonte	Novarese	
		El vento gà cambià diression	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		El vento se cambià	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Xè cambià el vento	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		E' girau u ventu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'è cambià 'l vent	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	64.0	Mi sono messa le scarpe				 | acc partic sogg | aux E | clit 1 | clit rifless | fless 1 | indic pass pross | ogg def | ogg dir | ogg femm | ogg plur | pro | sogg femm | sogg sing | trans | 
		Me so metuda li scarpi	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Me som mesa le scarpe.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Me som mesa le scarpe.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Me som messa le scarpe.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Em son missa i scarpe	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A me son misa ia scarpa	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		M o misu e scarpe	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Me sun misa e scarpe	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Am son misa le scarpe	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | clit 1 | clit rifless | clit sogg espl | fless 1 | indic pass pross | ogg def | ogg dir | ogg femm | ogg plur | pro | sogg femm | sogg sing | trans | 
		A m san messa al scherp	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Am son misa il scarp	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Em son butà je scarpi	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J'ò mitommi 'l scarpi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		An son messa ei scorpe	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A'm son mesa li scarpi	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Me sun missa e scherpe	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Mi ho metù / Me son metua le scarpe	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Me ai metù le scarpe	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Amso mesa al scherpi	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Me sun musa e scarpe / M'ò musu ..	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Mi soi mituda lis scarpis	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		e' mi so messa le scarpe	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		A m sum metuda su i scarp	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Me son messa le scarpe	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Me sun missa e scarpe	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A me sun miscia e scorpe	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) mi son messa le scarpe	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A'm so mesa al scherpi	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A me son misa e scarpe	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Me so metuda i scarp	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ma sun metude i scarp	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A me sun metuda i scarp	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Me son mesa (l)e scarpe	Longare	Longare,Vicenza,Veneto	Meridionale	
		Ma so mitida so le scarpe	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Am sun misa li scarpi	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Me so messo(a) le scarpe / Me go messo le scarpe	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Me sun mis (*misa) i scarp	Milano1	Milano,Milano,Lombardia	Occidentale	
		Me sun misa su i scarp	Milano2	Milano,Milano,Lombardia	Occidentale	
		Me sun metüda i skarp	Milano4	Milano,Milano,Lombardia	Occidentale	
		Mi soi mituda lis scarpis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I son butame le scarpe	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I son butame le scarpe	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		M-so mutuda so le scarpe	Monno	Monno,Brescia,Lombardia	Orientale	
		Me hai metù le scarpe	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Me son messa e scarpe	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A me son messa e scarpe	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Me so messa le scarpe	Padova1	Padova,Padova,Veneto	Meridionale	
		Me so messa e scarpe	padova2	Padova,Padova,Veneto	Meridionale	
		Mi soi mitude li scarpis	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Me son mesa le scarpe	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J sun butame le scarpe	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A m son butò re scarpe	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Me son messa e scarpe	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A’m sou bitá lâ savate	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Me sun missa e scarpe	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O ai mitut lis scarpis	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Am so mesa al scherpi	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		e me son misa ee scarpe	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Mi sun butame i scarpe	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I mso butà le scarpe	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		me seou butà li choousie	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Me son mesa le scarpe	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Me so messa e scarpe	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I mi soi mituda li' scarpis	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Me go messo e scarpe	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Me so mesa e scarpe /Me go meso	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I son butame le scarpe	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai butame le scarpe	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I son butame le scarpe	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I son butasme le scarpe	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho butami je scarpi	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such butama i scarp	Trecate	Trecate,Novara,Piemonte	Novarese	
		Me son messa su e scarpe	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Me go messo le scarpe	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Me son messa le scarpe	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Me sun mesa e scarpe	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Me so messa le scarpe	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	67.0	La ha potuta ascoltare a teatro				 | acc partic clit | aux A | clit climb | clit femm | clit ogg dir | indic pass pross | inf sempl | ogg dir | ogg femm | ogg sing | potere | PP | PP indef | PP loc | PP sing | pro | trans | 
		La pudut ascoltala a teatro	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’ha podest scoltarlo a teatro.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		La l'ha ascoltada en teatro.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El l'aveva poduda sentir a teatro.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		A l'ò pusciuja sentì a teootr	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		G'ià podù sentila au teatro	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U l a pusciua sentì intu tiatru	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		A l'à pusciua senti a teatru	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		La la pudesta ascultar a teatar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | aux A | clit climb | clit femm | clit ogg dir | clit sogg espl | indic pass pross | inf sempl | ogg dir | ogg femm | ogg sing | potere | PP | PP indef | PP loc | PP sing | pro | trans | 
		Al l a psò asculter a teater	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(Lu) al l'a pududa scultar a teatar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		a l'ha podula scotala a teatro	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		L'à pudo sentala a tiatru	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U l'ha pusciuvva sentì an tu teatru	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'ha pudi scultal in teatar	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U l'ha pusciu scutila a tietru	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L'ha podest sentirla a teatro	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'l à podest scoltala a teatro	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U la potuda ascultè in te teatar	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U l'à pusua sentì in teatru	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El a poduut scoltala a teatro	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') l'ha potuta ascortà a teatro	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'a podut scultala ar teatru	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ha podest scoltarla a teatro	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		L'a pousciua sentila a u teatro	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A l'à pusciuu sentì a-u teotru	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		La ha potuta ascoltare a teatro	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		La l'ha putuda asculté a e teatar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I l'ha posù sentie ao treatro	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		L'a puduu scultàta a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a puduu scultàta a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a puduu scultala a teatar	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a pudù scultala a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/el la gà poduda scoltare a teatro	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ha podit scultala a teatro	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al l'a pudida scultar a teatar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		? El la ga podua scoltare a teatro	Mestre	Venezia,Venezia,Veneto	Lagunare	
		L a poduda ascultà a teater	Milano1	Milano,Milano,Lombardia	Occidentale	
		L'a pudù scultala a teater	Milano2	Milano,Milano,Lombardia	Occidentale	
		L a pudü' skultàla a teàter	Milano4	Milano,Milano,Lombardia	Occidentale	
		La ha poduda sintì a teatro	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ha podula sente a teatro	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		A j'ha podù scotala a teatro	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l gè ruà a scultala tel teatro	Monno	Monno,Brescia,Lombardia	Orientale	
		El l'ha poduda scoltar a teatro	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		L'ha possuo 'scoltarla a teatro	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U l'ha pusciua sentì au teatru	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El ga possudo scoltarla in teatro / el la ga possuda scoltare	Padova1	Padova,Padova,Veneto	Meridionale	
		A ga podua scoltare in teatro	padova2	Padova,Padova,Veneto	Meridionale	
		A la à pudude scoltà in teatro	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El ga poduo sentirla a teatro	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'a pudula scutè a teatro	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U ra pusciu scuté a u teatr	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		La podua 'scoltar a teatro	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Oul o pougú eicoutâ-lo a teatre	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		L'a pusciua sentì a u teatru	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Le ha scoltade a teatro	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'ha putù sentila a teatri	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I l'ha podù sentii au teatru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'ha pudula scute a teatru	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'ha podù scotala a tiatro	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A l'à pouguo eicoutà a teatre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		L'ha podù ascoltarla a teatro	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		La ga possua / podua / podesta scoltar a teatro	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al à pudut scoltala a teatro	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El ga poduo scoltarla in tempo	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El/A ga podesto/poduo scoltarla a teatro	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'ha podula scoté a teatro	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		a l'ha pudì scotala al teatro	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è pudù sintira 'n da' tiatru	Trecate	Trecate,Novara,Piemonte	Novarese	
		El ga poduo scoltarla a teatro	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		La la ga poduda scoltar a teatro / La ga podudo scoltarla a teatro	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El la gà podesta scoltare in teatro	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U l'à pusciua sente a teatru	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'a pudì scoltala a teatro	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	68.0	E` cambiato il tempo				 | acc partic sogg | aux E | ergat | indic pass pross | sogg def | sogg masch | sogg nom | sogg postv | sogg sing | 
