Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Ch’l na töghe anca ‘l voster amic	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Che ghe ne cioghi pur anca el vostro amico	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
						
541.0	8.0	Per non aver suo fratello voluto chiamare dei musicisti,  la festa è stata noiosa.				 | agg | agg | aux A | aux E | essere | fless 3 | indic pass pross | inf composto | inf sempl | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partic | partic | poss 3 | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postaux | sogg prev | sogg sing | sogg sing | trans | volere | 
		La fratu nun ea vulútu chiamà la musica e la festa è stata ammussciànte	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		P' ccorpa r' fràtutu ca nun è bbulutu chiamà li musicànti, la festa è stata nu murtuoriu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Ce u' frat' chiamav' a chidde ca' sonan, jev'  megghi'.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Pro no aère chèrfitu fràte suo de cràmare sos sonatòres, sa èsta est istàta	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		A festa eia stata moscia, p 'cchè u frat' n' nn 'av' v'lut' chiamà i s 'natur'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Siccome lu fruate nunn 'have vulute chiamà li musёcuante, la festa è stata moscia	Carife	Avellino,Avellino,Campania	Irpino	
		Siccomu fravasa nunn’ha vulutu cu chiama li musicisti, la festa è stata nuiusa.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Ppi so frati n'aviri chiamatu e musicisti, a festa fu noiosa.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		So frati, non vosi chiamari i sunatura, e à festa non arrinisciu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Doppu ca so frati non vosi chiamari i musicanti a festa fu 'n martiriu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Doppu so frati non vosi pighiari i musicanti, a festa fu 'mottoriu.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Vistu ca fratesa nu' vose chiama li musicisti, la festa era noiusa.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Pi unn'aviri so frati sò frati chiamatu i musicisti, a festa fu nuiusa.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		’a festa è stata na purcheria picchì u frate sua unn avia vulutu chiamà ri musicisti.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		’a festa è stata na purcheria picchì u frate sua unn avia vulutu chiamà a ri musicisti.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Pp’unn’aviri ′u fratu suju vulutu chjamari i musicanti, ′a festa à sciurtùtu stuffusa.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Cu nu aggia ulutu chiama i cunciartisti, a festa è stata nu ‘ncaddhisciamentu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Per curpa i framma che nun ha boluto i musicisti, a festa è stata nu fiascu.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Pcciè u’ frét nan già chiamét i masicist a fést a stén na pall.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		So frati non vorzi u chiama musicisti e perciò ndi rincriscimmu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Lu fratéllu non ha vuluto chjamà li musicisti, e, ccuscì, la fèsta adè stata pallosa.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Siccom a fratet nun a voluto chiammà i musicant, la festa s’è addormuta.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Pə nun avè chi… u fratə la festə è statə bruttə.	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Datu chi so frati non vosi gghiamàri i musicanti, a festa fu siccanti.	Messina1	Messina,Messina,Sicilia	Messinese	
		Siccomi sò frati non vosi gghiamàri i musicanti, a festa fu nuiusa.	Messina2	Messina,Messina,Sicilia	Messinese	
		Pi cuppa 'i so frati chi non vosi gghiamàri a quacchidunu mi sunava, a festa fu brutta.	Messina3	Messina,Messina,Sicilia	Messinese	
		Sol' p'rcie frat' non ha v'lut' chjiama l' mus'cist', la fest' e stat' propr' mooo	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		P' nen ave v'laut' frat't' chiame d' l' mus'cist', la fest' e stat' ne padd'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Siccom' fratt' nen ha chiamat' l' musicist', la fest' nen ha v'nut' bbon'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Siccom' u frat' nen ha chiamet' l' bar'mist', la fest' e stat' m'rt'f'cat'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		P' nen ave v'laut' chieme u frat  l' sunetair' , la fest' e stat' sciapait'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		U frat' p' nen ghjame l' musicist', la fest' s ha guastat'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		La fest' Ã¨ stat' p'send' p'rccie u frat' nen ha v'lut' chiame l' mus'cist'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Siccomu fratasa on bozza u chiama i musicisti, a hesta hu noiusa.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Siccomu fratasa on bbozza u chiama i musicanti, a festa fu nu mortoriu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Lu frati nn ha bbulutu chjamà li musicanti, la festa ha stata moscia	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Siccome lo frate no bolètte chiamà li musicanti, la fera stette moscia	Montella	Montella,Avellino,Campania	Irpino	
		Siccome fraisa nun aie ulutu cu chiama dei musicisti, a festa è stata noiosa.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Po no àer su frade chèffidu giamàre sos musicistas, sa festa este istàda noiosa	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Pe ‘n’avé chiamo i musicisti, la festa era 'na nnoia.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Pu unna viri vulutu so frati chiamari ad alcuni musicisti, a fiesta fu noisa.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Pu unna viri vulutu so frati chiamari ad alcuni musicisti, a fiesta fu noisa	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Pi unna aviri vulutu so frate chiamatu i musicisti, a fiesta fu noiosa	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Pi so frati un aviri vulutu chiamari i musiciti a fiesta fu un paccu	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Pi so frati, un chiamari i musicisti,a fiesta fu un paccu	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		A festa yé stata stuffosa pikkì u fratu non ha vulutu chiamà i muzicanti.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		A festa yé stata noiosa pikkì u fratu non ha vulutu chiamà i muzicanti.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Pəcchà frotətə n’ha vulutə chiamò lə musiciʃtə, la festə ha statə scorsə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ca su frade no hat chèrfidu gramàre sos sonadòres, sa festa fidi...	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Pe na fiata fratita ha voluto chiamare certi musicisti, la festa è stata noiosa.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Pe non avè lu frate vulutu chiamà li musiciste, la festa jè state noiosa.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Siccome ca u frətə n’à vəlutə chiamà i musicistə, a festa è stete noijosə	San Martino in Pensilis	San Martino in Pensilis,Campobasso,Molise	Meridionale Intermedio Molisano	
		Lu frate nunn'à bbulùte fà minì la mùsica e la fèsta nunn'é stata bbèlla.	Scampitella	Avellino,Avellino,Campania	Irpino	
		Pi non chiamari i so frati i musicisti la festa fu nuiusa.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Siccom u fratu unn à bolutu cjamar i musicant, a fest è stata scucciant.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Frasa nu 'bbe 'bbulutu cu chiama certi musicisti, e la festa ha stata noiosa.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		P'nun vulè lu frat chiamà li mus'cand', la festa eia stata na chiav'ca.	Trevico	Trevico,Avellino,Campania	Irpino	
		P'nun vulè lu frat chiamà li mus'cist', la festa eia stata na chiav'ca.	Trevico	Trevico,Avellino,Campania	Irpino	
		Picchi' so frati non vuosi chiamari i musicisti, a festa arrisuttau tinta	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati, pi non chiamari i musicisti, fici addivintari dda festa un siddiu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati pi non chiamari i musicisti, a festa fu noiosa.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati avia chiamari i musicisti, ma ne i chiamau e a festa finiu a malura.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati pi non chiamari i musicisti, a festa fu na m*****a.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati pi non chiamari i musicisti, a festa fu noiosa.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Visto chi so frati non chiamau i musicisti, a festa arrinisciu babba.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati non vuosi chiamari i musicisti e a festa fu noiosa.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati pi non chiamari i musicisti, a festa fu noiosa.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		So frati pi non chiamari dei musicisti, a festa fu noiosa.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		La fest’ jè st’t’ brott’ p’cchè u fr’t’ non ha vulout’ chiam’ u cumpless’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Fraisa non aie ulutu cu chiama i bannisti, e la festa è stata nu schifu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	18.0	Mia mamma mi dice sempre che suo fratello è bravo.				 | agg | clit 1 | clit indir | clit ogg indir | dire | essere | fless 3 | fless 3 | indic pres | indic pres | poss 1 | poss 3 | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | trans | 
		Mamma mi rici sempi ca lu fratu ea bravu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Mamma me rice sempe ca lu fratu è bbuonu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Mamm' disc'  semp ca u frat' jè bbun.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Mama mèa mi nàrata sèmpere chi fràte suo èste de bònu còro	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Mamma m' ric' semp' ca u frat' eia brav'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Mamma mje me rice sempe ca lu fruate é capace	Carife	Avellino,Avellino,Campania	Irpino	
		Mama me dice sempre ca fravasa è bravu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Me matri mi rici sempri ca so frati è bravu.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mè matri mi dici sempri cà so frati è bravu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Me matri mi rici sempri ca so frati è troppu bravu.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Me mattri mi rici sempri ca so frati è valenti.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mammama dice sempre ca fratesa è bravu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Me matri mi dici sempri ca sò frate è bravu.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Mammama sempe mi dicia ca u frate e’ bravu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Mamma sempe mi dicia ca u frate e’ bravu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Màmmima mi dicia sempi c’u fratu suju è bravu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Mauma me tice sempre ca frausa è brau.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Mamma mea dice sempre che u frate è chiu bono.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Mamm disc semp ca u’ frét iè brav.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Mammima mi ripeti sempre ca so frati esti bravu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mamma me dice sèmbre che lu fratéllu adè bbrau.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Mammàm dice sempre che u frate è bravo.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Mamma mia mə rice sembə ca fratəmə è bravə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Me mamma mi dici sempri chi so frati è bravu.	Messina1	Messina,Messina,Sicilia	Messinese	
		Mè matri mi dici sempri chi sò frati iè bravu.	Messina2	Messina,Messina,Sicilia	Messinese	
		Me matri mi dici sempri chi so frati è brau.	Messina3	Messina,Messina,Sicilia	Messinese	
		Memm' m' daisc' semb' ca u frat' e brav'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Memm' m' disc' semb' ca u frat' e brav'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Memm' m' disc' semb' ca u frat' e brav'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Memm' m' disc' semb' ca u frat' e brav'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Memm' m' disc' semb' ca u frat' e brav'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Mamm' m' disc' semb' ca u frat' e brav'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Memm' m' disc' semb' ca u frat' e brav'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Mamma mia mi dicia sempa ca fratasa esta bravu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mangua mi dicia sempre ca u frata è bravu.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Mamma mija mi lu ddice sèmpe ca lu frate suju eja bravu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Mamma mi rice sempe ca lo frate è bravo	Montella	Montella,Avellino,Campania	Irpino	
		Mamma me dice sempre ca fraisa ede brau.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Mama mi nàrada sempre chi su frade e' bravu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		La mi mamma me dice sempre che 'lsu fratello è bravo.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Mi matri mi rici siempre ca so frati è un bravo piccciotto.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Mi matri mi rici siempre ca so frati è un bravo piccciotto	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Me matri mi rici siempre che so frate è bravu	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Me matri mi rici siempre ca so frati è bravo	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Me matri m urici siempre che so frati è na brava perona	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Mamma miya mi ricia sempri ka u fratu yé bravu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Mamma miya mi dicia sempri ka u fratu yé bravu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Mammə me dicə sembrə ca lu frotə è brovə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Mama mi narad sempere chi frade meo es bravu.	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Mama me tice sempre ca fratina ete bravu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Mamma me dici sempe che lu frate jè brave.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Mammə dicə sembə ca u fretə è --	San Martino in Pensilis	San Martino in Pensilis,Campobasso,Molise	Meridionale Intermedio Molisano	
		Mamma mi rice sèmbe ca lu frate è bbrave	Scampitella	Avellino,Avellino,Campania	Irpino	
		Me madri mi dici sempri chi so frati è bravu.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		A mamma m dicia sembr c u frat è nnu bravu guagnunu.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Mama me dice sempre ca frasa ede 'ngarbatu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Mamma m' ric' semb' ca lu frat eia brav'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Ma mamma mi dici chi ma ziu e' bravu	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici chi so frati e' truoppu bravu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici siempri chi so frati e' bravu.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dissi chi so frati ieni bravu.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici siempri chi so frati e' bravu.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		A mamma mi dici chi so frati e' bravu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma ma' mi dici siempri chi so frati e' un bravu carusu.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici siempri chi so frati e' bravu.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici siempri chi so frati e' bravu.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Ma mamma mi dici siempri chi so frati e' bravu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mamm’ m’ reic’ semb’ ca u fr’t’ jè br’v’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		A mamma mia dice sempre ca fraisa è brau.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	68.0	Credo che vostro padre abbia telefonato.				 | aux A | bridge verb | cong composto | credere | fless 1 | fless 3 | indic pres | inerg | partic | poss 5 | pro | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | 
		Crecru ca lu padri vuostu avarrài tilifonatu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Creru ca tata vuostu è telefunatu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Me pare che d'addant  ha chiamat'.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Creo chi babbu ostru appata telefonatu	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Crer' ca attan 'ta hav' talefonat'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Crere ca lu puatre vuoste ha tёlёfunuate	Carife	Avellino,Avellino,Campania	Irpino	
		Me crisciu c’ha chiamatu lu sire vosciu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Mi pari ca vostru patri chiamau.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Criu cà vostru patri chiamau.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Criru ca vostru patri telefonau.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Criru ca telefonò vostru patri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Criciu ca telefonau sireta.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Crio ca vostro patri telefonà.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Pienzu ca patritta a chiamatu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Pènzica ′u padru vostu à telefonatu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Pensu ca sirda a chiamatu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Criu ca sirda a chiamatu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Creo ca papa tuja t’ha chiamato.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Me pér ca tlèfunét attanv.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Criju ca vostru patri telefonao.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Me pare che ha telefenato vòstro patre.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Crero che u padre vostro ha telefonato.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Crerə ca attanətə ha chiamatə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Penzu chi vostru patri telefunau.	Messina1	Messina,Messina,Sicilia	Messinese	
		Penzu chi vostru patri telefunau.	Messina2	Messina,Messina,Sicilia	Messinese	
		Mi pari chi telefonau vostru patri.	Messina3	Messina,Messina,Sicilia	Messinese	
		M' par' che atten't' ha chiemet'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		M' par' ca atten't' ha telefonet'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		M' par' ca u attan' vust' ha telefonat'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Penz' ca atten'd' ha telefonat'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		M' par' ca u attan' vust' ha telefonet'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Penz' ca atten'd' ha telefonet'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Cret' ca u atten' vust' ha telefonat'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Criju ca telefonau u papà vostru.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Criju ca telefonau vostru patra.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Pènzu ca tatillu vuostu ave chiamatu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Penzo ca pàtito t'è chiamato	Montella	Montella,Avellino,Campania	Irpino	
		Me pare ca lu sire vosciu aie telefonatu.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Creo chi babbu ostru appa' telefonadu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Me pare che vostro padre ha telefono.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Mi pari ca chiamò vostru patri.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca chiamò vostru patri	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Criu ca vostru patre app a telefonare	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca vostru patre telefonò	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca appi a telefonari vostro patri	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Creru ca patrita ha chiamatu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Credə ca pitritə ha tələfunotə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Creo chi babbu ostru at telefonadu	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Criciu ca vostro padre abbia telefonato.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Crede che lu padre vostre ha telefonate.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Pènze ca lu patre vuòstre à ččhiamàte pi ttalèfine	Scampitella	Avellino,Avellino,Campania	Irpino	
		Mi pari che vistru padri telefonau.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Me ca m sa ca va cjiamatu pata.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Crisciu ca lu sire uesciu ha telefonatu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		M' pinzava ca patr't' avess' telefonat.	Trevico	Trevico,Avellino,Campania	Irpino	
		Mi pari chi to patri telefonau.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Cridu ca vuostru patri uoggi telefonau.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Cridu chi to patri telefonau	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Cridu chi to patri telefonau.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi vuostru patri telefonau.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Cridu chi to patri chiamau.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pensu chi vuostru patri chiamau.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Piensu chi chiamau to patri.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi telefonau vuostru patri.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi chiamau vuostru patri.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		M’ p’r’ ca l’att’n’ vust’ ha chiam’t’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Me paru ca sirda aie telefunatu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	71.0	I suoi fratelli hanno scoperto tutto.				 | aux A | fless 6 | indic pass pross | ogg dir | ogg masch | ogg sing | partic | poss 6 | QP ogg dir | sogg def | sogg masch | sogg nom | sogg plur | sogg prev | trans | 
		Li frati hannu scupertu tuttu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Li frati se so accorti r ' tuttu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Le frat' tu, sap'n tutt'.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Frates suos hana iscobertu tottu	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		I frat' hann' (app'rat ') scupiert' tutt'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Li frate songhe mёnute a canuscènze re tutte	Carife	Avellino,Avellino,Campania	Irpino	
		Li frati soi annu scopertu tuttu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Tuttu scuprenu i so frati.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I' so frati sa squadaru.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I so frati s'addunanu di tuttu cosi.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		I so frati s'addunaru di tutti-cosi.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Li frati soi scoprira tuttu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		So frati scuprirono tutto!	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		I frati sua annu scupiertu tuttu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		I frati suji anu tanatu tuttu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		I frati soi ane scupertu tuttu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		I frati se ne su accorti.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
