Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Sicome nol ga volesto parlarte subito, el gà perso l'ocasion	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Scicume u nu t'à vusciuu parlà subitu u l'à persu u mumentu bon	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Per miga ulì parlat subit l'a pers l'ucassiù	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	59.0	Sono convinto di potervi salvare				 | agg | clit 5 | clit climb | clit ogg dir | essere | fless 1 | indic pres | inf doppio | ogg dir | potere | presenza comp | pro | subord | trans | 
		A so sicur de podef salvà	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Son convinto de poder salvarve.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Som convinto de poder salvarve.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Son sicur de poderve salvar.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E son cunvint ed purajve sarvee	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A son seguo de podeeve sarvae	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Sun seguu de pueive giutà	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Sun cunvintu de puejte sarvà	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A son cunvint da puderav salvar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | clit 5 | clit climb | clit ogg dir | clit sogg espl | essere | fless 1 | indic pres | inf doppio | ogg dir | potere | presenza comp | pro | subord | trans | 
		A san cunvent ed psairun salver	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A son cunvint ca pos salvarav	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E son ed sigur de podej salvami	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Son cunvintu da pudì salvevi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A son conventu d' pureite sarvò	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Su cunvinta da pudi salvat	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Sun cunvintu de poive sarvé	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Son sicur de poderve salvar	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Son segur de podè vè salvà	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Me a so cunvint cav possa salvè	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Sun cunvintu de poive salvà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O soi cunvint di podée salvans	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e) son convinto di potevvi salvare	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		sun sicur da podé salvatt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Son convinto che pose salvarve	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Sun seguu de pueite salvà	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A sun cunvintu da pureive sarvò	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) sono convinto di potervi salvare	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A so cunvent ad putev salvé	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A son convinto de podeve sarvae	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A sun convaint che a podì salvatt	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A sun cunvint che a podi salvatt	Lecco	Lecco,Lecco,Lombardia	Orientale	
		So cunvint de pudé salvaf	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Son convinto de poderve dar na man	Longare	Longare,Vicenza,Veneto	Meridionale	
		So sigur de pode salvaf	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A sunt cunvint da puderaf salvar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		So convinto de poderve salvar	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Sun cunvint de pudè salvaf	Milano1	Milano,Milano,Lombardia	Occidentale	
		Son sicur de pudè salvaf	Milano2	Milano,Milano,Lombardia	Occidentale	
		Suri kunvint de pudèv salvàv / pudè salvàv (ma: *pudèv salvà)	Milano4	Milano,Milano,Lombardia	Occidentale	
		O soi convint di puditi salvà	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Son convint ed podejve salvé	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I son convint ed podeive salve'	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		So sugur da podé salvaf	Monno	Monno,Brescia,Lombardia	Orientale	
		Son segur de poderve salvar	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Son convinto de poderve salvar	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A son cunvintu de pureve sarvà	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		So convinto de poderve salvare /?? de podere salvarve	Padova1	Padova,Padova,Veneto	Meridionale	
		So convinto de poderve salvare	padova2	Padova,Padova,Veneto	Meridionale	
		Soi cunvint di podeti salvà	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Son convinto de poderve salvar	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J sun sicur 'd pudeive salvé	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A son convent ed pureive sarvé	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Son convinto de poderve salvar	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A sou sugû’d pouguei sòuvâ-vou	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Sun segua de pueive salvà	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O soi sigur di podè salvaus	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A so convint ad puteu salvè	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E sun cunvintu de pudirte sarvaa	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Sun cunvint d' pudeive salvé	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I so convint ed podejve salvar	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Seou counvint de te pougué salvà	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Son sicur de poderve salvar	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		So convinto de poderve salvar	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I soi cunvint di podeti salva	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		So convinto de poderve salvare	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		So convinto de poderve salvare	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I son convint əd podèj-ve salvé	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I son sigur che i peuss salveve	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed podejve salvè ( ed podej salveve)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed podejve salvè	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed pudejvi salvà	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such sicur da pudì salveva	Trecate	Trecate,Novara,Piemonte	Novarese	
		Son sicuro de poder salvarve	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Son convinto de poderve salvar	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Son convinto de poderve salvare	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Sun seguru che ve posciu sarvà	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		So convinto de pudi salvaf	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	62.0	Gianni sembra aver visto tutto				 | aux A | indic pres | inf composto | N proprio | ogg dir | QP ogg dir | raising verbo | sembrare | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | trans | 
		Al Gianni al par ca l'abes idut tut	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giani par che l’abia vist tut.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Gianni par che l’abia vist tut.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Par che el Gianni l’abbia vist tut.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Gianni u smja avaj visct tutt	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Pae che Giane g'iabia visto tuto	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Pa che u Giani u l'age vistu tutu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Gianni pa cu l'age vistu tutu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giani al par ch l'apa ist tut	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | cleft | clit sogg espl | indic pres | inf composto | N proprio | ogg dir | QP ogg dir | raising verbo | sembrare | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Al per che Gianni l eva vest incossa	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A par che Giani l'apja vist tut	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A smija che Gianni a l'eo vist tut	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Gianni smeja d'avej vustu tuttu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Gianni u smia avei vistu tutto	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giani a par ch'la vist tut	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U pae che u Gianni u l'aige vistu tuttu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El par che 'l Giani l'abia vist tut	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Somea che el Gioani 'l ave vist tut	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		E pe che Giani l'epa vest tot	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U giani paa che l'age ustu tutu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El somea che Gianni el vedi vioduut dut	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Pare che Gianni abbia visto tutto	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur Gianni par ch'a l 'ebia vist tutt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		(El) par che Gianni l'apie vist tut	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U Gianni pa ke l'aggia ustu tuttu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U Gianni u po cu l'agge vistu tuttu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Gianni sembra aver visto tutto	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Gianni u pé avé vest tot	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		La paa che Giani i agia visto tuto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al paar che ul Gianni l'a veduu tuchcoos	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al paar che ul Gianni l’a veduu tuch coos	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El Giani par che l'abia vedù tot	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Pare che Giani gapia visto tuto	Longare	Longare,Vicenza,Veneto	Meridionale	
		'L par che 'l Giani l'aes vist tut	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Giani a par ch'l' abia vist tut	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Nane, pare che el gabia visto tuto	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Gianni sembra che l abia vist tut	Milano1	Milano,Milano,Lombardia	Occidentale	
		PAr che el Giani l'a vist tuscos	Milano2	Milano,Milano,Lombardia	Occidentale	
		El Giani par ke l abia vist tüt	Milano4	Milano,Milano,Lombardia	Occidentale	
		Gianni al par chel vidi vidut dut	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Gianni a smija ch'a l'abia vist tut	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Gianni o smija che o l'abia vist tut	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Giani 'l par che l'abia vist tut	Monno	Monno,Brescia,Lombardia	Orientale	
		Al Giorgio ghe par d'aver vist tut	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Gianni par che l'abia vist tut	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Gianni a pa cu l'agge vistu tuttu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Gianni el pare che el gabia visto tuto	Padova1	Padova,Padova,Veneto	Meridionale	
		Pare che Gianni gappia visto tutto	padova2	Padova,Padova,Veneto	Meridionale	
		Al samee che Gianni al vedi viudut dut	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giani par ch'el gabia visto tuto	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Gianni a smija c'a l'abia vist tut	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A gianni u i po d'avei vist tut	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Gianni sembra che l'appie vist tutt	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La samblo quë Djani oul aie vî tout	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Gianni pa ch'u l'agge vistu tuttu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Somee che Gianni al vedi vidut dut	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E per che Gianni lepa vest tot	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		En paii, Giani i gi-ha vistu tutu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Giani a smia d'avei vist tut	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Gioan smija ch'a j'abia vist tut	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Parei que Gianni à tout vit	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Par che el Gianni l'abia vist tut	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Giani par che gabia visto tuto	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Gjani al par ch'al vedi (vepi) vidut dut	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Gianni pararia che el gavesse visto tuto	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Sembra che Giani gavesse visto tuto	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Gioanin a smija ch'a l'abia vəddù tut	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A smija che Gioanin a l'abia vəddù tut	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Gioann a smija che a l'abia s-ciarà tut	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Gioann a smija ch'a l'abia veddu tut	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A smija che Giano a l'abia veddù tut	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Gioanin a mostra d'avej vist tut	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A Giani a smeia ch'a vust tutt	Trecate	Trecate,Novara,Piemonte	Novarese	
		A Gianni ghe par de aver visto tutto	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Giovani sembra gaver visto tuto / Sembra gaver visto tuto Giovani	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Someia che Gianni gabia visto tuto	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Paresce che u Giani u l'age vistu tutu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L par che Giani l'abes vist tut	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	66.0	Pensa di poterglielo portare via				 | avv loc | bridge verb | clit 3 | clit climb | clit cluster | clit indir | clit masch | clit ogg dir | fless 3 | indic pres | inf doppio | ogg dir | ogg indir | pensare | presenza comp | pro | subord | trans | 
		Al pensa de podè portaghel ià	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El/La pensa de poder portarghelo via subito.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El pensa de poder portarghel via	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El pensa de poderghelo portar via	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U painsa ed purajlle purtee via	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		I sacreda de podeghelo portae via	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U se crede de pueigelu purtà via	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Pensa de puejgelu purtà via	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al pensa da putergal purtar via	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv loc | bridge verb | clit 3 | clit climb | clit cluster | clit indir | clit masch | clit ogg dir | clit sogg espl | fless 3 | indic pres | inf doppio | ogg dir | ogg indir | pensare | presenza comp | pro | subord | trans | 
		Al pansa ed psaigliarl purter vi	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(Lu) al pensa ad purtargal via	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		a pensa ed podej portagli via	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Al pensa da pudì purtè viggu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U pensa pureilu purtò via	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al pensa da purtagal via	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U credde de poighelu portè via	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El pensa de poderghelo portar via	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El pensa de poderghelo sgrafignà	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Lo e pensa ad putel frighè	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U pensa de poigelu purtà ia	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		E croot di podee puartaigilu via	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') pensa di poteglielo portà via	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Al pensa da podé portagal via	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El pensa de podergheo portar via	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U pensa de pueilu purtà via	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U pensa de purtoghelu via	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) pensa di poterglielo portare via	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E pensa ad puteil purté vì	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I apensa de podeghelo portae via	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Pensa de pudé purtaghel via	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al pensa de pudè purtaghel via	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/el de poderghe(l)o portare via	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al pensa de podeghel portà via	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al pinsa da puder purtagal via	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El pensa de poderghelo portare via	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El pensa de pudè purtaghel via	Milano1	Milano,Milano,Lombardia	Occidentale	
		La pensa de pudè purtaghel via	Milano2	Milano,Milano,Lombardia	Occidentale	
		Pensa de pudè purtàgel via	Milano4	Milano,Milano,Lombardia	Occidentale	
		Pinsitu di pudì portalu via	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A pensa 'd portejlo via ('d podeijlo porté via)	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O pensa ed podej porteilo via	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l pensa da podé portaiel-ià	Monno	Monno,Brescia,Lombardia	Orientale	
		El pensa de poder portarghelo via	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El pensa de podergheo portar via	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U pensa de pureghelu purtà via	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El pensa de poderghelo portar via /?? de podere portarghelo	Padova1	Padova,Padova,Veneto	Meridionale	
		El pensa de poergheo portare via	padova2	Padova,Padova,Veneto	Meridionale	
		Al pense di podeilu partà vie	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El pensa de poderghelo portar via /? de poder portarghelo via	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A pensa 'd pudeilu purté via	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U pensa d purei purteile via	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		El pensa de poder portargheo via	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Ou sounjo’d pouguei pourtâ-lhou ió	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U pensa de pueigelu purtà via	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Al pense di podè robael	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E pensa ad putoi purtegli via	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I pensa de pudirguu èurtaa via	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A pensa d'pudeilu purté via	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A pensa 'd podajilo portar via	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A penso d'li lou pouguè pourtà vio	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El pensa de poderghelo portar via	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Crede de potergheo portar via	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al pensa di pode partajlu via	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El pensa de podergheo portare via	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El/a pensa de podergheo portar via	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A pensa əd podej portèj-lo via	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A pensa 'd podèj-jlo porté via	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A pensa 'd podejejlo porté via / A pensa 'd podej portejejlo via	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A pensa 'd pedej-l-lo porté via	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A pensa 'd pudej portajlo via	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A croda da pudì purtè viauru	Trecate	Trecate,Novara,Piemonte	Novarese	
		El pensa de poder portarghelo via	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		El pensa de poderghelo portar via / de poder portarghelo via	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El pensa de poderghelo portar via	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U s apensa c u g u po purtà via	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Pensa de pudì portaghel i-a	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	71.0	Giorgio crede di potermi aiutare				 | bridge verb | clit 1 | clit climb | clit ogg dir | credere | fless 3 | indic pres | inf doppio | N proprio | ogg dir | potere | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Al Giorgio al crit de podem iutà	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giorgio el crede de poder aidarme/aiutarme.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giorgio el crede de poder aiutarme.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giorgio el crede de poderme aiutar.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio u cradd ed purajme giutee	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio i sacreda de podeeme agiutae	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U Sorsu u se crede de pueime agiutà (puei agiutame)	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Giorgiu u crede de puejme agiutà	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio al credo da puderam aiutar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | bridge verb | clit 1 | clit climb | clit ogg dir | clit sogg espl | credere | fless 3 | indic pres | inf doppio | N proprio | ogg dir | potere | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Giorgio al cradd ed psairum der una man	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Giorgio al cred ad puteram jutar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Giorgio a cres ed podej ajutami	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Giorgio 'l crodda da pudì jutemi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Giorgiu u crode d' pureime gitò	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio al cred da pudi iutam	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
