Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Chela tosata no la magna mai fruta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		No la magna mai frutta chea tosa là.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		No a magna mai fruta, quea tosa	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		A nu mangia mai de fruta, quella regassa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		L'an magna mai fruta, cla ragaza	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		L'an maña mai fruta, cla ragazèta	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		A nu mangia moi fruta, cuella suena	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		La un mangia mai la frutta, quella ragazza	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		L'an magna mai frota, ch'la ragaza	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Li la mèngia mai la fruta, quili maióna	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		No a magna mai fruta chea toza là	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | agg | avv aspet | avv loc | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chea toza no magna mai fruta	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta a toza	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No la magna mai fruta, chela tosa là	Gazzolo	Arcole,Verona,Veneto	Veronese	
		No a magna mai fruta, chea tosa	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No mangia mai pomis che fruta	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Lan magna mai la frotta, cla ragaza	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		La màngia mai fruciàm, quéla ràisa	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		No la magna mai fruta, kela butela lì	Illasi	Illasi,Verona,Veneto	Veronese	
		La maja mai la fröta, chela sćeta	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | sogg def | sogg femm | trans | 
		Chela scceta la mangia mai la froeta	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl sx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chela gnara le' la maja mai la froeta	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | avv loc | clit 3 | clit femm | clit sogg | dimostr | disl sx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		La maja mai la froeta chela scceta	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chela scceta le' la mangia mai la froeta	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | avv loc | clit 3 | clit femm | clit sogg | dimostr | disl sx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		La mangia mai la froeta chela scceta	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		La mangia mai la froeta chela scceta	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		La maja mai froeta chela scceta	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai frutta chea tosa	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Quela tosa no la magna mai fruta	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		La ne mangia mai de fruta, quela zovena	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No la mangia mei fruti, chela tozata	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Chela tusa lé la mangia mai la fruta	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No magna mai ea fruta, chea tosa	Lion	Albignasego,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | sogg def | sogg femm | trans | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Quéla màrcia la màglia mai fruta	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		La mangia mai frota chela tusa	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		No mangia mai pomis, che fruta!	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No a magna mai fruta, chea tosa	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Lâan magna mai la frÃ¼ta cla pÃ¼tela	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		La mangia mai la fruta, chela gnarela lé	Malonno	Malonno,Brescia,Lombardia	Orientale	
		No a magna mai fruta, chea toza	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No a magna mai fruta, chea tose eÃ 	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | agg | avv aspet | avv loc | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No ea magna mai fruta, chea tosa	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		No a magna mai fruta, chea toza (là)	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		No la magna mai fruti quela tosa	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		La mangia mai la fruta, che la tusa lì	Milano2	Milano,Milano,Lombardia	Occidentale	
		La mangia mai fruta chela tuza	Milano3	Milano,Milano,Lombardia	Occidentale	
		La mangia mai fruta, chela tusa	Milano4	Milano,Milano,Lombardia	Occidentale	
		No a magna mai fruta chea fia	Mirano	Mirano,Venezia,Veneto	Meridionale	
		N'a magna mai fruta chea toza	Mirano	Mirano,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea fia	Mirano	Mirano,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No mangia mai pomis, che frutata	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La maja mai frucc cola gnarela	Monno	Monno,Brescia,Lombardia	Orientale	
		No a magna mai fruta, chea tosa	Monselice	Monselice,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta, chea putea	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		A no mangia mai fruta, che canaia	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No a magna mai fruta quea tosa	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No mangje mai fru:ts, che frutate	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No a magna mai fruti chea tosa	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Ca putèla no la màgnia mai fruta	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A nu mangia mai fruta, sta garsuna	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Nun magna mai la frutta, cula ragazza	Osimo	Osimo,Ancona,Marche	Anconetano	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | sogg def | sogg femm | trans | 
		N mangiä mai fruti, cla riédä / tusatä	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No ea magna mai fruta, chea tosa	Padova3	Padova,Padova,Veneto	Meridionale	
		No ea magna mai fruta, chea tosa	Padova4	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit femm | clit sogg | dimostr | doubling | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | sogg prev | sogg sing | trans | 
		Chea tosa eà no magna mai fruta	Padova5	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | sogg nom | trans | 
		No ea magna mai fruta, chea tosa	Padova6	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No ea magna mai fruta, chea tosa	Padova7	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruti, chea tosa	Padova8	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | pro | sogg def | sogg femm | trans | 
		No ea magna mai fruta, chea tosa	Padova9	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No la magna mai frute, chela rjeda là	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No a magna mai frutta che toza	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		No a magna mai frutta chea toza	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toza	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chea tozata no a magna mai frutta	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		No ea magna mai fruta, chea tosa	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | avv aspet | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta, chea tosa	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No ea magna mai fruta, chea tosa	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		A mangia mai dra fruta, cula fija	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No a magna mai frutta, chea tosa	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chea tosa no a magna mai frutta	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		No a magna mai frutta, chea tosa	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		An mangia mai ra fruta sa matota	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No la magna mai fruè (chela tousa)	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No la magna mèi frute chela tosa	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		No a magna mai frutta, quea fia	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		No la magna mai fruta, chela tosata	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No mangje mai pomis, che frutate !	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chea tosa non magna mai fruta	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | agg | avv aspet | dimostr | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		La na mangia mai de früto che la pütela là	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		A nu mangia mai de fruta, quella figgioa	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		No mangie mai pomis, che furtate	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No la magna mai fruta ca putela	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | avv aspet | clit sogg | dimostr | disl dx | doubling | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		A nu mangia mai de fruta, queila fantela	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		No la magna mai fruti quela tosa	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		A mangia mai ad fruta, cula fia	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A mangia mai dla fruta, cula fija	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No la magna mei fruti, chela tosata	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		I minjo zhamé 'd fruto,qu'lo fillho	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No a magna mai frutta quea tosa	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Ca puta, mai no la magna ’n fruto, no	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | avv aspet | clit sogg | dimostr | disl sx | fless 3 | indic pres | negaz discont | negaz postv | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | pro | sogg def | sogg femm | trans | 
		No la magna mai fruti ca putela, no	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | avv aspet | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz discont | negaz postv | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | sogg def | sogg femm | trans | 
		No la magna mai fruti che la tosa	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Noea magna mai fruta chea tosa	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Chea tosa no ea magna mai fruta	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ala ne mangia mai urdüra (frutta) cala müta	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chea tosa no a magna mai fruti	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta, chea toxa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chea toxa ea no a magna mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruti, chea toxa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toxa eÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea tosa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta, chea toxa eÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruti quea toxa (lÃ )	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta chea toza	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruti, chea toxa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta chea tosa eÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta chea toza	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toza	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta, chea toxa	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		Chea toxa, no a magna mai fruti	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl sx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta, che toxa ea	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toxa	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No magna mai fruta chea toxa eÃ 	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | avv loc | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta, chea toxa ea	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | clit sogg | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		'A no mangja mai frutan, che fantassina	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A' no mangja mai frutan che fantata là	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		No a magna mai fruta, chea toza	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Chea toza là non magna mai fruta	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | avv aspet | avv loc | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toza	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai fruta chea toza là	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | agg | avv aspet | avv loc | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai frutta, chea tosa	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg def | sogg femm | trans | 
		Chea tosa no a magna mai frutti	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | fless 3 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | sogg def | sogg femm | trans | 
		No magna mai frutti, chea tosa	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | sogg def | sogg femm | trans | 
		No a magna mai frutta, chea tosa	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai on pomo, na naransa, chea tosata	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 3 | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg sing | pro | sogg def | sogg femm | trans | 
		Non mangia mai frutta, chea tosa	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		No a magna mai frutta, quella ragazza	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		A nu mangia mai de fruta quela figia	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		La méngia mai früta, quèla méta	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		No e a magna mai fruta, chea tosa	Schio	Schio,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 3 | clit femm | dimostr | disl dx | fless 3 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | sogg def | sogg femm | trans | 
		La ne maia mei versura, chëla muta	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
