Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Vuardantsi tal spieli, 'a si è viduda vecja	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Vardandose alo specio, a se ga visto vecia	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Vardandose al specio, a se ze vista vecia	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Guardand-se a lə specc, a l'è vədduse  veja	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Vardandse a le specc, a l'è s-ciarasse veja	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Vardandse( Guardandse) a le specc, a l'è veddusse veja	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Vardandse ant le specc, a l'è veddusse (vist-se) veja	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Vardandsi 'nt le specc a l'ha vist-si vegia	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Intont ca guardevasa 'n da specc, l'è vustasa vegia	Trecate	Trecate,Novara,Piemonte	Novarese	
		Vardandose al specio 'a se gà visto vecia	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Vardandose in tel specio, la se ga visto vecia / Vecia la se ga visto vardandose in tel specio	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		VArdandose in tel specio la se gà vista vecia	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Gardanduse intu speiu a s'è vista vecia	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'Ntant che la se speciaa, la s'è ista ecia	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	39.0	Lo voglio presentare a Giorgio				 | clit 3 | clit masch | clit ogg dir | fless 1 | indic pres | inf sempl | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | PP | PP def | PP sing | pro | trans | volere | 
		Lo voi presentà al Giorgio	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Voi presentarghelo al Giorgio	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghel presento al Giorgio	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Voi presentarlo al Giorgio	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El veuill presentee a Giorgio	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A voi falo cognose a Giorgio	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		L'ogiu presentà a u sorsu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		L'ogiu presentà au Giorgiu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al voi presentar a Giorgio	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 3 | clit masch | clit ogg dir | clit sogg espl | fless 1 | indic pres | inf sempl | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | PP | PP def | PP sing | pro | trans | volere | 
		A l voi presenter a Giorgio	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Al voi presentar a Giorgio	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E la veuj presentar a Giorgio	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J vori presenteti al Giorgio	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A u voiu presentò a Giorgiu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al veui /voei presenta a Giorgio	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ou voegiu presentae au Giorgio	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Voi presentarlo al Giorgio	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Voi presentalo a Dordi	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Me al voi prasante a Giorgio	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		G u ogiu fa cunuse au Giorgio	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O uei presentalu a Giorgio	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') lo voglio presentà a Giorgio	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Voi presentagala ar Giorgio	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Vui presentargheo a Giorgio	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U olu presentalu a Giorgiu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A l'oiu presento a-u 'Sorsu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) lo voglio presentare a Giorgio	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Al voi presanté a Giorgio	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A vogio presentalo a Zorzo	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A vorì presental a Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A vorì presental a Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El vori presentà al Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A vorì presental a Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Vojo presentarghelo a Giorgio	Longare	Longare,Vicenza,Veneto	Meridionale	
		Oi presentaghel al Giorgio	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al voi presentar a Giorgiu	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Voio presentarghelo, a Giorgio	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El vori prezentà a giorgio	Milano1	Milano,Milano,Lombardia	Occidentale	
		Vori presentaghel al Giorgio	Milano2	Milano,Milano,Lombardia	Occidentale	
		(El) vörì prezentàl al Giorgio	Milano4	Milano,Milano,Lombardia	Occidentale	
		O vuei presentalu a Giorgio	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I veuj presenteilo a Giorgio	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I lo vej presente a Giorgio	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Oi fael conoser a Giorgio	Monno	Monno,Brescia,Lombardia	Orientale	
		Voi farghel veder al Giorgio	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Lo voi presentar a Giorgio	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Au voju presentà a Giorgiu  A voju presentalu a Giorgiu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Vojo presentarghelo a Giorgio / Ghe lo vojo presentare a Giorgio	Padova1	Padova,Padova,Veneto	Meridionale	
		O vuio presentare a Giorgio	padova2	Padova,Padova,Veneto	Meridionale	
		Lu voi presentà a Giorgio	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Voio presentarghelo a Giorgio	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Voj presentailu a Giors	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A i voi presenté a Giorgiu	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Vui presentargheo a Giorgio	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A vorou presantâ-lou a Djordjo	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U voggiu presentà a u Giorgiu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O uei fajel cognosi a Giorgio	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Al voi presentè ma Giorgio	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Er vogiu faa cunusce a Giorgiu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Voi presentelu a Giors	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I'l veuj presenté a Giors	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Lou veui (veui lou) perzentà a Giorgio	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Voi presentarghelo al Giorgio	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		(E)o vojo presentar a Giorgio	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I lu voi presenta a Zors	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		O voglio presentare a Giorgio	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		O vojo presentare a Giorgio	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I veuj presentelo a Giòrs	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I veuj presentelo a Giors	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I veuj presentelo a Giors	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I veuj presentelo a Giors	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I veuj presentajlo a Giors	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		I vo prasanter a Giorgui	Trecate	Trecate,Novara,Piemonte	Novarese	
		Vojo presentarlo a Giorgio	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Lo voio presentar a Giorgio / Voio presentarlo	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Voio presentarghelo a Giorgio	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U voiu apresentà a Giorgiu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ole presentaghel a Giorgio	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	40.0	Gli e` caduta una tegola in testa				 | acc partic sogg | aux E | clit 3 | clit indir | clit masch | fless 3 | inacc | indic pass pross | PP | PP indef | PP loc | PP sing | sogg femm | sogg indef | sogg nom | sogg postv | sogg sing | 
		Al ghe dac giò una pioda	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Ghè cascà na tegola sul zuc.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghe cascà en cop sulla testa.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghè cascà na tegola sula testa.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U ja catzuja na tegula in tascta	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		La ghè cascà 'n tegolo n ta testa	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		G'è cheitu na ciapela n scia testa	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		G'è cheitu ina tegula in testa	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A ghe casca' na regula in testa	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | clit 3 | clit indir | clit masch | clit sogg espl | fless 3 | inacc | indic pass pross | PP | PP indef | PP loc | PP sing | sogg femm | sogg indef | sogg nom | sogg postv | sogg sing | 
		A i è casché un copp in cò	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A gh'è cascà 'n cop in sla testa	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A j'è cait un cop a sla testa	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'Nghè gnò sgiogghi 'na tegula 'n testa	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U i è cheiciù (cazzù) ina tegula an testa	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al gh'è casca an cap in testa	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U ghe cheitu unna teggula pa testa	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Gh'è vegnù 'na tegola en testa	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		G'è tomà 'na plota su la testa	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U je caschè un cop in tla testa	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		G è cheitu na tegula ins a testa	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		I a colaat un cop sul ciaaf	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		e' l'è cascato una tegola in testa	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Gh'è gnut giò na tuita sur cò	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghe ha cascà un cop in testa	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		G'è cheitu una ciappa in scia testa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U gh'è cheitu un cuppu in scia testa	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) gli è caduta una tegola in testa	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U iè casché una tegla int'la testa	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		La gh'è caito en copo ent'a testa	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ghe burla un cop in su le crape	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe burla un cop in su la crapa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		ghe burlà giò un cop in testa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe sè cascà on copo in te la testa	Longare	Longare,Vicenza,Veneto	Meridionale	
		'L ghe ciocat na tegola an del co	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Agh è cascà un cup in testa	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe sè cascà un coppo sula testa	Mestre	Venezia,Venezia,Veneto	Lagunare	
		gh è burlà una tegula in testa	Milano1	Milano,Milano,Lombardia	Occidentale	
		Ghe burla giò un cup in cu	Milano2	Milano,Milano,Lombardia	Occidentale	
		G e burlada na tegula in testa	Milano4	Milano,Milano,Lombardia	Occidentale	
		Ie colada un copi sul ciaf	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'è rubataje 'n cop a testa	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O l'è drocaje un cop sla testa	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l ge saltà-zo ina tegola so la crapa	Monno	Monno,Brescia,Lombardia	Orientale	
		Gh'è crodà na taoleta en testa	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Ghe ha cascà na tegoea in testa	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U gh'è cauta ina tegula in s'a testa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe se casca una scala in testa	Padova1	Padova,Padova,Veneto	Meridionale	
		Ghe ze cascà na tegoea in testa	padova2	Padova,Padova,Veneto	Meridionale	
		A iè colat un cop tal cjaf	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La ghe ze cascada una tegola in testa	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'è rubataie en cup en s'l cupis	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U i è cheic ina tevula an sra testa	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Ghe a cascà na tegoa in tel ciaf	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La lh’ei chœt inë lòuso su la têto	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		G'è cheitu una tegula in testa	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		I a colat un cop tal ciaf	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		U iè cadù una tegola sla testa	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Na ciapa a gh'è tunbà n saa testa	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Al'è cascaie un cup an testa	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'é drocà un cop an sla testa	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		La lh'è cheuit uno ? s'la teto	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Gh'è cascà na tegola en testa	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Ghe xe cascà un copo suea testa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al mi è colat un cop tal cjaf	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ghe sè cascà un copo in testa	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghe ze cascà na tegoa in testa	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'è cascaje 'n cop an sla testa	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'è cascaje un cop an sla testa	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'è robataje un cop an sla testa	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è robataje 'n cop ansla testa	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha drocaji 'n cop an testa	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è cagiuia un cop in testa	Trecate	Trecate,Novara,Piemonte	Novarese	
		Ghe zè cascà un coppo int'ea testa	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Ghe se cascà un copo su la testa  / Un copo ghe se casca su la testa	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ghe xè cascà un copo sula testa	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		G'è picau in cupu inscia testa	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L gh'è bulà zo 'na tegola so 'l cò	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	44.0	Maria se li e` visti ( vista) arrivare tutti a casa all'improvviso				 | acc partic clit | aux E | avv mod | clit 3 | clit 6 | clit cluster | clit ogg dir | clit rifless | fless 3 | inacc | indic pass pross | inf sempl | N proprio | ogg dir | ogg masch | ogg plur | PP | PP indef | PP loc | PP sing | Q float | sogg def | sogg femm | sogg nom | sogg prev | sogg sing | trans | 
		La Maria i ia iduc rua tuc a ca sua emprovisament	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		La Maria i l’ha visti arivar tuti a casa de colp.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		La Maria la se le visti arivar a casa tuti senza saver niente	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Maria l’ha se l'è visti arivar tuti a casa, de colp.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Maria a s'ja viscti rivee tucci a cò a l'impruvis	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A Maria la si g'è visti (la se l'è vista) capedae tuti a ca a limproviso	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		A Marinin a se l'à visti arivà n ca tuti aseme	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		A Maria a se g'a visti arivà tuti a cà al'impruvisu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Maria l'a si e' vista riar a ca tuti all'impruvis	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | aux E | avv mod | clit 3 | clit 6 | clit cluster | clit ogg dir | clit rifless | clit sogg espl | clit sogg espl | fless 3 | inacc | indic pass pross | inf sempl | N proprio | ogg dir | ogg masch | ogg plur | PP | PP indef | PP loc | PP sing | Q float | sogg def | sogg femm | sogg nom | sogg prev | sogg sing | trans | 
		La Maria la si è vest arriver tott a ca al impruvis	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Maria la si è vist rivar tuti a cà a l'impruvisada	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Maria a j'ha vist rivar tuit a ca	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Maria l'a vustij rivè tucci 'n ca 'ntun mumentu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Maria a si è visti rivò an cà tucci all'impruvvisu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Maria as si è vesta riva tuti a cas impruvisament	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		A Maria a se gè visti arrivè tutti a cà	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		La Maria la se i ha visti (*vista) arivar tuti a casa all'improviso	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		La Maria la se li à visti (la se 'a vista) lugà tuti a casa a la desveduda	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Maria u sje vest tot in ca a l'impruvisa	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A Maria a se l'à usti arià tuti a cà tut aseme	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Maria se gu a vioduus rivà duć a ciasa a colp	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Maria (e') se l'è visti arrivà tutti a casa all'improvviso	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ura Maria i i a vist rivà tucc in cà a l'impruvisa	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		La Maria se li ha visti rivar tuti a casa de colpo	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		A Marinin a se li a usti arià tutti a ca	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A Maria a se lè visti arivò tutti in ca d'impruvvisu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Maria se li è visti (vista) arrivare tutti a casa all' improvviso	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Maria la siè vest (la slìè vesta) arivè tot a cà a l'improvis	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Maia la s'i è visti rivae tuti a ca a l'enproviso	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Maria si a vedù rivà a cà a l'impruvisa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Maria a sa i è veduu rivà a ca a l’impruvis	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Maria a sa iè vedua rivà a ca l'improvis	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Maria se i xè visti rivare casa tuti tuto de on colpo	Longare	Longare,Vicenza,Veneto	Meridionale	
		La Maria la si è isch rià a baita tuch in sema a l'impruisa	Malonno	Malonno,Brescia,Lombardia	Orientale	
		La Maria la si è vist rivar tuti in ca al'impruvisa	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		La Maria (la) se li ga visti rivar tuti casa de colpo	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Maria si è vist arivà tuti a ca	Milano1	Milano,Milano,Lombardia	Occidentale	
		La Maria si è vist rivà tuch in ca in d'un mument	Milano2	Milano,Milano,Lombardia	Occidentale	
		María s i a vist rivà tü&#269; in ka al impruvís	Milano4	Milano,Milano,Lombardia	Occidentale	
		Maria se in ha viodus arrivà duc a ciasa all'impruvis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Maria a l'è vistessje (a l'ha vistessla) rivè tuti a ca a l'improvis	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Maria a j'ha vistje ruvé tucc a ca ed bot an blau	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Maria la si è viscc a ruà a ca tucc te'n colp	Monno	Monno,Brescia,Lombardia	Orientale	
		La Maria la si ha visti arivar tuti a casa de colp	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Maria a se i ha visti 'rivar tuti a casa de colpo	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Maria a se l'è visti rivà tutti a cà a l'impruvisu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		La Maria se li ga visti rivare tutti casa de colpo / *la se i ze vista rivare tuti	Padova1	Padova,Padova,Veneto	Meridionale	
		Maria si i ga visti rivare tuti in casa all'improvviso	padova2	Padova,Padova,Veneto	Meridionale	
		Marie a siu iè viudus rivà ducju a cjase int un lamp	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Maria se li ga visti / ze visti (*vista) rivar tuti a casa (all'improvviso)	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Maria a l'è vistisie rivé tuti a ca 'd surpreisa	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Maria a si è visti rivé tucci a ca a l'impruvis	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		A Maria a se a visti 'rivar tutti in casa all'improvviso	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Mária i’s loû s’ei vî arrivâ touti a meisoun a l’amprovî	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Mária i’s loû s’ei vî arrivâ touti a meisoun tout an in co	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Maria a se l'a visti arivà tutti a cà al impruvisu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Maria iu ha vidus rivà a ciase so duc in un colp	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Maria la si è vesta arrivè tot ma chesa a l'imprevis	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Maia a se gi-è visti rivàà tuti n ca a l'enpruvisu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Maria a l'ha vistie a ruvé tui a ca a l'impruvis	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Maria s'j é vist rivar tuit an ca a l'improvis	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Maria se lh'è vit aribà tuti a meizoun d'un bot	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		La Maria la se l'ha visti arivar a casa tuti de colp	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Maria se i ga visti rivar tutti casa al steso momento	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Maria 'a si ju à vidus a riva ducju a cjasa al improvis	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Maria a se i ga visti rivare tutti in casa all'improviso	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
