Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		A son cunvint da puderav salvar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | clit 5 | clit climb | clit ogg dir | clit sogg espl | essere | fless 1 | indic pres | inf doppio | ogg dir | potere | presenza comp | pro | subord | trans | 
		A san cunvent ed psairun salver	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A son cunvint ca pos salvarav	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E son ed sigur de podej salvami	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Son cunvintu da pudì salvevi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A son conventu d' pureite sarvò	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Su cunvinta da pudi salvat	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Sun cunvintu de poive sarvé	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Son sicur de poderve salvar	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Son segur de podè vè salvà	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Me a so cunvint cav possa salvè	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Sun cunvintu de poive salvà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O soi cunvint di podée salvans	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e) son convinto di potevvi salvare	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		sun sicur da podé salvatt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Son convinto che pose salvarve	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Sun seguu de pueite salvà	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A sun cunvintu da pureive sarvò	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) sono convinto di potervi salvare	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A so cunvent ad putev salvé	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A son convinto de podeve sarvae	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		So cunvint de pudé salvaf	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A sun convaint che a podì salvatt	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A sun cunvint che a podi salvatt	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Son convinto de poderve dar na man	Longare	Longare,Vicenza,Veneto	Meridionale	
		So sigur de pode salvaf	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A sunt cunvint da puderaf salvar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		So convinto de poderve salvar	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Sun cunvint de pudè salvaf	Milano1	Milano,Milano,Lombardia	Occidentale	
		Son sicur de pudè salvaf	Milano2	Milano,Milano,Lombardia	Occidentale	
		Suri kunvint de pudèv salvàv / pudè salvàv (ma: *pudèv salvà)	Milano4	Milano,Milano,Lombardia	Occidentale	
		O soi convint di puditi salvà	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Son convint ed podejve salvé	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I son convint ed podeive salve'	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		So sugur da podé salvaf	Monno	Monno,Brescia,Lombardia	Orientale	
		Son segur de poderve salvar	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Son convinto de poderve salvar	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A son cunvintu de pureve sarvà	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		So convinto de poderve salvare /?? de podere salvarve	Padova1	Padova,Padova,Veneto	Meridionale	
		So convinto de poderve salvare	padova2	Padova,Padova,Veneto	Meridionale	
		Soi cunvint di podeti salvà	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Son convinto de poderve salvar	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J sun sicur 'd pudeive salvé	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A son convent ed pureive sarvé	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Son convinto de poderve salvar	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A sou sugû’d pouguei sòuvâ-vou	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Sun segua de pueive salvà	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O soi sigur di podè salvaus	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A so convint ad puteu salvè	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E sun cunvintu de pudirte sarvaa	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Sun cunvint d' pudeive salvé	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I so convint ed podejve salvar	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Seou counvint de te pougué salvà	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Son sicur de poderve salvar	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		So convinto de poderve salvar	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I soi cunvint di podeti salva	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		So convinto de poderve salvare	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		So convinto de poderve salvare	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I son convint əd podèj-ve salvé	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I son sigur che i peuss salveve	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed podejve salvè ( ed podej salveve)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed podejve salvè	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I son convint ed pudejvi salvà	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such sicur da pudì salveva	Trecate	Trecate,Novara,Piemonte	Novarese	
		Son sicuro de poder salvarve	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Son convinto de poderve salvar	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Son convinto de poderve salvare	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Sun seguru che ve posciu sarvà	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		So convinto de pudi salvaf	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	60.0	Ti ha potuto vedere bene				 | aux A | avv mod | clit 2 | clit climb | clit ogg dir | indic pass pross | inf sempl | ogg dir | potere | pro | trans | 
		Al ta pudut idi be	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’ha podest vederte bem.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El te vist ben.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El t'ha vist bem.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U t'ò pusciu vaj baign	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		G'ià posù vedete bien	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U l à pusciuu vedite ben	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U t'à pusciuu vejte ben	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al ta pudest vedar ben	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | avv mod | clit 2 | clit climb | clit ogg dir | clit sogg espl | indic pass pross | inf sempl | ogg dir | potere | pro | trans | 
		Al t a psò vaddar ban	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A jò pudù vedrat ben	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A l'ha podù vesti da bel	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		L'à pudo vonghiti pulidu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U t'ha pusciù vugghe ben	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al t'a pudi veder ben	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U tà posciu vei ben	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L'ha podest vèderte ben	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'l à podest te vede polito	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U ta potù avdè ben	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U t'à pusuu ede ben	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El a poduut vioditi ben	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') t'ha potuto vedé bene	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'a podut vedett ben	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ha podest vederte ben	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U t'a pousciuu edde ben	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U t'à pusciuu vei ben	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Ti ha voluto vedere bene	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U t'ha putù avdé ben	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I t'à posù vede ben	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		El t'a pudù vedet ben	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L’a poduu videt ben	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La poduu videt ben	Lecco	Lecco,Lecco,Lombardia	Orientale	
		EL ga podudo vedarte ben	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ha pudit edet be	Malonno	Malonno,Brescia,Lombardia	Orientale	
		L'a pudì vedarat ben	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El te ga posuo vedare ben	Mestre	Venezia,Venezia,Veneto	Lagunare	
		l a podù vedet ben	Milano1	Milano,Milano,Lombardia	Occidentale	
		U pudù vedet ben	Milano2	Milano,Milano,Lombardia	Occidentale	
		L a pudü' vedèt ben	Milano4	Milano,Milano,Lombardia	Occidentale	
		Ti ha podut viodi ben	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ha podù vedte bin	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O j'ha podù veghte ben	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l ge ruà a vedet bè	Monno	Monno,Brescia,Lombardia	Orientale	
		El t'ha podù veder bem	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El te ha possuo vedere ben	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U t'ha pusciuu vé ben	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El ga possudo vedarte ben / El te ga possudo vedare ben	Padova1	Padova,Padova,Veneto	Meridionale	
		El ga poduo vedarte ben	padova2	Padova,Padova,Veneto	Meridionale	
		Ti ai pudut viodi ben	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El ga poduo vederte ben	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'é pudute vughe bin	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U t'à pusciu vegh ben	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		El ha possuo vederte benon	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Oul o pougú bœcâ-te bian	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U t'a posciu vedde ben	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		El ha podut vioditi ben	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ut a putù avdè ben	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I t'ha pudù veide ben	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'ha pudù vdte bin	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'ha podù vardate ben	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A t'à pougù ve ben	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		L'ha podù vederte ben	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Te ga possuo / podesto vedar ben	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al à pudut vioditi ben	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El ga poduo vederte ben	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El te ga poduo/poesto/posuo vedare ben	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'ha podù vədd-te bin	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podute s-ciarè bin	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podù vedve bin	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podute vardè bin	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho pudì vegh-ti ben	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è podù vodata bech	Trecate	Trecate,Novara,Piemonte	Novarese	
		El ga poduo vedarte ben	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Te go podudo (podesto) veder ben / Go podudo (podesto) vederte ben / Ben go podudo vederte	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El gà podesto vederte ben	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U t'à pusciuu ve ben	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'a pudì idit be	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	62.0	Gianni sembra aver visto tutto				 | aux A | indic pres | inf composto | N proprio | ogg dir | QP ogg dir | raising verbo | sembrare | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | trans | 
		Al Gianni al par ca l'abes idut tut	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giani par che l’abia vist tut.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Gianni par che l’abia vist tut.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Par che el Gianni l’abbia vist tut.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Gianni u smja avaj visct tutt	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Pae che Giane g'iabia visto tuto	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Pa che u Giani u l'age vistu tutu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Gianni pa cu l'age vistu tutu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giani al par ch l'apa ist tut	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | cleft | clit sogg espl | indic pres | inf composto | N proprio | ogg dir | QP ogg dir | raising verbo | sembrare | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Al per che Gianni l eva vest incossa	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A par che Giani l'apja vist tut	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A smija che Gianni a l'eo vist tut	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Gianni smeja d'avej vustu tuttu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Gianni u smia avei vistu tutto	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giani a par ch'la vist tut	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U pae che u Gianni u l'aige vistu tuttu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El par che 'l Giani l'abia vist tut	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Somea che el Gioani 'l ave vist tut	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		E pe che Giani l'epa vest tot	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U giani paa che l'age ustu tutu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El somea che Gianni el vedi vioduut dut	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Pare che Gianni abbia visto tutto	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur Gianni par ch'a l 'ebia vist tutt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		(El) par che Gianni l'apie vist tut	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U Gianni pa ke l'aggia ustu tuttu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U Gianni u po cu l'agge vistu tuttu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Gianni sembra aver visto tutto	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Gianni u pé avé vest tot	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		La paa che Giani i agia visto tuto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al paar che ul Gianni l'a veduu tuchcoos	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El Giani par che l'abia vedù tot	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al paar che ul Gianni l’a veduu tuch coos	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Pare che Giani gapia visto tuto	Longare	Longare,Vicenza,Veneto	Meridionale	
		'L par che 'l Giani l'aes vist tut	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Giani a par ch'l' abia vist tut	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Nane, pare che el gabia visto tuto	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Gianni sembra che l abia vist tut	Milano1	Milano,Milano,Lombardia	Occidentale	
		PAr che el Giani l'a vist tuscos	Milano2	Milano,Milano,Lombardia	Occidentale	
		El Giani par ke l abia vist tüt	Milano4	Milano,Milano,Lombardia	Occidentale	
		Gianni al par chel vidi vidut dut	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Gianni a smija ch'a l'abia vist tut	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Gianni o smija che o l'abia vist tut	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Giani 'l par che l'abia vist tut	Monno	Monno,Brescia,Lombardia	Orientale	
		Al Giorgio ghe par d'aver vist tut	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Gianni par che l'abia vist tut	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Gianni a pa cu l'agge vistu tuttu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Gianni el pare che el gabia visto tuto	Padova1	Padova,Padova,Veneto	Meridionale	
		Pare che Gianni gappia visto tutto	padova2	Padova,Padova,Veneto	Meridionale	
		Al samee che Gianni al vedi viudut dut	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giani par ch'el gabia visto tuto	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Gianni a smija c'a l'abia vist tut	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A gianni u i po d'avei vist tut	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Gianni sembra che l'appie vist tutt	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La samblo quë Djani oul aie vî tout	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Gianni pa ch'u l'agge vistu tuttu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Somee che Gianni al vedi vidut dut	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E per che Gianni lepa vest tot	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		En paii, Giani i gi-ha vistu tutu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Giani a smia d'avei vist tut	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Gioan smija ch'a j'abia vist tut	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Parei que Gianni à tout vit	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Par che el Gianni l'abia vist tut	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Giani par che gabia visto tuto	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Gjani al par ch'al vedi (vepi) vidut dut	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Gianni pararia che el gavesse visto tuto	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Sembra che Giani gavesse visto tuto	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Gioanin a smija ch'a l'abia vəddù tut	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A smija che Gioanin a l'abia vəddù tut	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Gioann a smija che a l'abia s-ciarà tut	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Gioann a smija ch'a l'abia veddu tut	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A smija che Giano a l'abia veddù tut	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Gioanin a mostra d'avej vist tut	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A Giani a smeia ch'a vust tutt	Trecate	Trecate,Novara,Piemonte	Novarese	
		A Gianni ghe par de aver visto tutto	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Giovani sembra gaver visto tuto / Sembra gaver visto tuto Giovani	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Someia che Gianni gabia visto tuto	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Paresce che u Giani u l'age vistu tutu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L par che Giani l'abes vist tut	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	65.0	(A scuola, il bambino) ce lo puoi portare in moto.				 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg dir | ogg masch | ogg sing | potere | PP | PP | PP indef | PP indef | PP loc | PP sing | PP sing | pro | 
		a scola al canaia, te podet portal subet	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		(El popo a scola) Te poi portarlo cola moto	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El matelot te podi portarlo a scola en moto	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		A scola el popo te podi portarlo con la moto	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		A scoera er matatt t'el poj purtee in moto	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Aa scoa er fante te po portaghelo 'n moto	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Ti po purtaghelu cu a motu u figio a scoa	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		A scoa, u figio ti g'ou po purta in motu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		(A scola al putin) a ta gal po' purtar in moto	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | clit sogg espl | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg dir | ogg masch | ogg sing | potere | PP | PP | PP indef | PP indef | PP loc | PP sing | PP sing | pro | 
		T al pu purter in motozicletta a scola al ragazol	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Ta gal po purtar in moto	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Et poli portalo an moto	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Ad podi purtetu 'n moto	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A scora ei fio t po purtoilu an motu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A scola al puteu t'a gal poe purta in mutur	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ti ghou poe purté in moto u figeu a scoa	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Te ghe 'l poi portar en moto	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Te pos portalo co la moto	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A scola e burdel, taje po purtè cun e mutor	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A scoa u fante ti gu po purtà cu a mutureta	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		(a scuela, el frut) tu puedi puartalu in moto	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') ce lo po' portà in moto	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		A scora ur fioo tu po portall in moto	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		(A scola, el bocia) tu poe portarlo in moto	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Ti gu po purtà in motu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A scora, u matettu ti-gu po purtò in motu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Tu ce lo puoi portare in moto	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		(a scola, e baben) t'a ie po purté in mutor	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A schea r fante te gh'er pè portae en moto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
