Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Ti a catti o ti nu a catti?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		La compri o nnu la compri?	Osimo	Osimo,Ancona,Marche	Anconetano	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		Compristu ó n compristu? (Meglio: “Tòlistu ó n tolistu?”; NB: Il pronome non viene espresso, si desume dal contesto)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Ea comprito o no ea comprito?	Padova3	Padova,Padova,Veneto	Meridionale	
		Ea comprito o no ea comprito?	Padova4	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | sogg encl | trans | 
		Ea comprito o no te ea compri?	Padova5	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | sogg encl | trans | 
		Ea comprito o no ea comprito?	Padova6	Padova,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Ea comprito o no ea comprito?	Padova7	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Ea comprito o no ea comprito?	Padova8	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Ea comprito o no ea comprito?	Padova9	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La compresto o no la compresto?	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		A comprito o no a comprito?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ea comprito o no a comprito?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		A toito o no a toito?	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a compri o no?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ea comprito o no ea comprito?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Ea comprito o no ea comprito?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Ea compri o no te a compri?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Ea comprito o no ea comprito?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Tra cati o tra cati nen?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A comprito o no a comprito?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		T'ra cati o ten ra cati?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		La compreto o no la compreto?	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		La compresto o no la compresto?	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Tu la catte u tu la catte pa?	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		A compritu o no a compritu?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La compritu o no la compritu?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Le compristu o no le compristu ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La comprito o no?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | trans | 
		La comprito o feto de manco?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fare | fless 2 | indic pres | interr dir | interr sì/no | PP avv | 
		La cúmpret u la cúmpret mia?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Ti l'accatti o nu ti l'accatti?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Le ciolitu o no le ciolitu?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La tuejes o no?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit 3 | clit femm | clit ogg dir | fless 2 | indic pres | interr dir | interr sì/no | pro | trans | 
		T'aa cati o te n'aa cati?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		La crompitu o no la crompitu?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		At tru cate o tru cate nen?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		T'la cate e t'la cate nen?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		La compreto o no?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'acheta-tu ou qu'tu l'achatte pa?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		A comprito o no a comprito?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Alora, la crompes? o no la crompes, no?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv altri | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz discont | negaz postv | negaz prev | pro | trans | 
		La crompes o no la crompes?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La comprito o non la comprito?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Ea comprito o noa comprito?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Te a compri o no te a compri?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		La cùmpreste o ne la cumpreste nia ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		A cómprito o no tea compri?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A toito o no a toito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La comprito o no te a compri?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La comprito o no te a compri?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit masch | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La comprito o no?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A cómprito o no tea compri?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A crómpito o no a crómpito?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A toito o no a toito?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no?	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz postv | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		A comprito o no a comprito?	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A compito o no a comprito?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La crompitu o no la crompitu?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		La cjoitu o no la cjoitu?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A comprito o no a comprito?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		A cómprito o no a cómprito?	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A cómprito o no a cómprito?	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A cómprito o no a cómprito?	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A vuto o no a vuto?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Te a compri o no?	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | pro | trans | 
		Te a compri o no te a compri?	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Ti a cati o nu ti a cati?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		La crómpa-tü o la crómpa-tü brì?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		A comprito o no a comprito?	Schio	Schio,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		La compres'a o ne la compres'a nia?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ea toito o no a toito?	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La compri o la compri miga?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		La comprito o no a comprito?	Solesino	Solesino,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti l akati o nu ti l akáti ? / Ti l akáti o ti nu l akáti ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Ti a cati o nun ti a cati?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		La cumprito o la cumprì mina?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		La cumprito o la cumprit mina?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		La compresto o no la compresto?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		La compritu o no la compritu?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		A comprito o no a comprito?	Teolo	Teolo,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Ea comprito o no ea comprito?	Terranegra	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		A comprito o no a comprito?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		La compritu o no la compritu?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		A tla cati o tla cati nen?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		It lo cate o nen?	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It la catesto o la catesto nen?	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		It la catesto o t'la catesto nen?	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		It lo cati o it lo cati nen?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		It la compre, o it la compre nen?	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		‘A combri o n’a combri?	Treia	Treia,Macerata,Marche	Maceratese	
		Te la compri o no te la compri?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te la ciol o no te la ciol (compri)?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		‘A ‘ccàtte o nà l’accàtte?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		La comprito o no la comprito?	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		La comprito o non la comprito?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Ta la comprasch o ta la comprasch miga ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		La comprasc o la comprasc miga?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Ti a cati o nu ti a cati?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		La toto o no la toto ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Ta la crumpat o ta la crumpat minga?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ti a compri o no ti a compri?	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti ÃÂa compri o no?	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit cluster | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | profrase | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a tol o no ti a tol?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 3 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a tol o no ti a tol?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito sì o no?	Verona	Verona,Verona,Veneto	Veronese	
		A toito o no a toito?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito o no a comprito?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito o non la comprito?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La compritù o no?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		La compritu o no la compritu?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		La crumpät o no la crumpät?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ta la cúmprat u ta la cumprat miga ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		A toito o no a toito?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La comprito o no la comprito?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | clit 3 | clit climb | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Tea tol o no tea tol?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		La compresto o no la compresto?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		A totu o no?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		A comprito o no a comprito?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a compri o no te a compri?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compti oppure no?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a compri o no te a compri?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a toi o no te a toi?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		A comprito o no a comprito?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
						
2.0	55.0	Va e viene continuamente				 | avv mod | coord verbi | fless 3 | inacc | indic pres | pro | 
		U va e u ven delongu	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	 | clit 3 | clit sogg | 
		A va e a ven continuament	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv mod | coord verbi | fless 3 | inacc | indic pres | pro | 
		El va e el ve de continuof	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		La va/El va e la vegn/el vegn de continuo	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	 | clit 3 | clit sogg | 
		El va e el vegn de continuo	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		La va e la vegn de continuo	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		A vo e a ven cuntinuamaint	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		El/la va e el/la vien tuto de seguito	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	 | avv mod | clit 3 | clit sogg | coord verbi | fless 3 | inacc | indic pres | pro | 
		El va e vien de continuo	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		La va e la ven de seito	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit femm | clit sogg | coord verbi | fless 3 | inacc | indic pres | PP avv | pro | 
		A (al) va e a (al) ven continuamente	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	 | avv mod | clit 3 | clit sogg | coord verbi | fless 3 | inacc | indic pres | pro | 
		A va e ven di continuo	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	 | avv mod | clit 3 | clit 3 | clit sogg | coord verbi | fless 3 | inacc | indic pres | pro | 
		La va e la vien de continuo	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	 | clit 3 | clit sogg | coord verbi | fless 3 | inacc | indic pres | pro | 
		U va e u ven de lungu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	 | avv mod | clit 3 | clit sogg | coord verbi | fless 3 | inacc | indic pres | pro | 
