Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		No l'è rivà nissun	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		No ‘l é ruà ñiesúni	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		I n'è rivà nissun	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No l'è ruè negugn	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		L'è ruaa nisogn	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No ze rivà nesun	Lion	Albignasego,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		L'è lughè nigun	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		L'é lughè nigùn	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Ghe riat nisu	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		No sè rivà nesuni	Longare	Longare,Vicenza,Veneto	Meridionale	
		Nol è rivaat nissun	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No xè rivà nesun	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		A n e mia rivà  nisun	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		L'è riat nisu (nugu)	Malonno	Malonno,Brescia,Lombardia	Orientale	
		No ze rivà nesuni	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No ze rivÃ  nesuni	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuni	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuni	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		No é riva nissun	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Ghe rivà nesunc	Milano2	Milano,Milano,Lombardia	Occidentale	
		gh è rivà nisun	Milano3	Milano,Milano,Lombardia	Occidentale	
		L'è rivà nisun	Milano4	Milano,Milano,Lombardia	Occidentale	
		No ze rivà nessun	Mirano	Mirano,Venezia,Veneto	Meridionale	
		No ze rivà nessun	Mirano	Mirano,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No l'è rivat nissun	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		J'è nen ruvaje gnun	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'è ruà nugu	Monno	Monno,Brescia,Lombardia	Orientale	
		No ze rivà nesuno	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xè rivà nesun	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		A no l'è rivà nessun	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No l'è riva nesun	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No le riva:t nissun	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No ze rivà nesuno	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		No e nu n'ciun	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U nu l'è rivau niscion	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Nun e' riado nisciu'	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		N é ruèn nisùn (N é rued nisùni)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No zé rivà nesuno	Padova3	Padova,Padova,Veneto	Meridionale	
		No ze rivà nessuno	Padova4	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuni	Padova5	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Padova6	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Padova7	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	Padova8	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	Padova9	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No l'è arua nesun	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No ze rivà nessuno	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	
		No ze rivà nessuno	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nisuni	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		A r'è ruvà gnun	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No ze rivà nessuno	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		U nè rivò incion	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No l'e ruà nesugn	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No le ruà nisun	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		N e pa rivà nun	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		No le 'rivà nessun	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		No l’é rivà nesuni	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No l'è rivat nisón	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No xè rivà nesuni	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux E | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		Ghe rivà nisù	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Nu l'è arivou nisciun	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Nol è rivat nissun	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No è nù enzun	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		A n'è rivà nesciun	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		No l’è rivà nissun	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		E nen ruvaie gniun	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A l è ruaie gnun	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No l'è ruè negugn	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Lh'é pa aribà nun	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		N'è arrivato nissuno	Roma	Abano Terme,Padova,Veneto	Romanesco	
		No ze rivà nesuno	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		No è ancor nù ‘nzun, no	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux E | avv aspet | fless 3 | inacc | indic pass pross | negaz accordo | negaz discont | negaz postv | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No è arivà enzun, no	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz discont | negaz postv | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nessun	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		No sè riva nessun	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		No xe rivà nisuni	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al n'è gnü degügn	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No xe rivÃ  nesun	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesun	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuno	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuni	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuni	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuni	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuni	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe riva nesun	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesun	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuno	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuni	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesuni	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesun	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesun	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesun	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesun	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuni	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivÃ  nesuni	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		Nol è rivat nissun	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A' nol è rivat nissun	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		No ze rivà nesuno	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		No ze rivà nesuno	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze qua nesun	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv loc | essere | fless 3 | indic pres | negaz accordo | negaz prev | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuni	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nissuno	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg postv | 
		No ze rivà nessun	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà niancora nessuni	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nessuno	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		U nu l'è rivou nisciun	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		L’é rivée nüg(h)üon	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		No ze rivà nisuni	Schio	Schio,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		L ne n'ie ruvá deguni	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Non ze rivà nesuno	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		L’é rivè gnegun	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		No xè rivà nesuno	Solesino	Solesino,Padova,Veneto	Meridionale	 | aux E | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		Nu lÈ ariváw nišüne	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		U nu l'è arivau nisciün	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		E' rivà nisuni	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		E' rivà nisun	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		No lè arivà nisun	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		No l'è rivat nissun	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		No ze rivà nesun	Teolo	Teolo,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuno	Terranegra	Padova,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nesuni	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		No l'è rivà nesuni	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		A l'a rivaie gnün	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		A l'è pa rivaje gnun	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'è rivaie gnun	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è rivaje gnun	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha rivaji 'nsun	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A l'è nen rivaje gnun	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Non è rriatu nisciù	Treia	Treia,Macerata,Marche	Maceratese	
		No se rivà nisun	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		No xé rivà nisun	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Nàn jè ‘rrvàte nesciùne	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		No xè rivà nessuni	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		A nol e rivat nissun	Udine	Udine,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	 | aux E | clit 3 | clit aux | clit cluster | clit masch | clit sogg | doubling | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		Non sè rivà nissuni	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Lè miga rivé nigum	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		L'è rivà nigun	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Nu è arivau nisciun	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No ghe rivà nisuni	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		A ghe rivaa nisun	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		No xe rivà nissuni	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg postv | 
		No xe rivÃÂ  nissun	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | fless 3 | fless 3 = fless 6 | impers | indic pres | meteo | pro | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nessun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nissuni	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nisun	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No è rivà nissun	Verona	Verona,Verona,Veneto	Veronese	
		No ze rivà nessuno	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesuni	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xè rivà nesuni	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No lè arrivà  nessun	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		No lé rivà nessun	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		L’è miä rivàat nigün	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		L'è rüvàa nügügn / L'è rivàa nigügn	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		No ze rivà nesuno	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xè rivà nesuni	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | aux E | fless 3 = fless 6 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No xe rivà nesun	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		No l'è arua nesun	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		No ze rivà nessuni	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		No ze rivà nessuno	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
		No ze rivà nissun	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | aux E | fless 3 | inacc | indic pass pross | negaz accordo | negaz prev | partic | QP neg | QP sogg | sogg masch | sogg postv | 
