Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		No magnon mai frutta.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		No magnon mai frutta	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Nu mangemmu mai de fruta	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		In magna mai fruta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		An mañen mai dla fruta	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		A nu mangemmu moi fruti	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) un si mangia mai frutta	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A'n magnema mai frota	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Noàntri ne la mèngia mai la fruta	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		No magnemo mai frutta	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		Magnemo mai fruta	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		(A) no le magna mai fruta	Gazzolo	Arcole,Verona,Veneto	Veronese	
		No magno mai fruta	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | avv aspet | fless 1 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No mangin mai pomis	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		An magnen mai la frotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		An màngia mai fruciàm	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		No magnemo mai fruta	Illasi	Illasi,Verona,Veneto	Veronese	
		En maja mai la fröta	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | clit sogg | impers | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		En mangia mai la froeta	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | clit sogg | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En maja mai la froeta	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En maja mai froeta	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | fless 3 = fless 6 | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En mangia mai froeta	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | fless 3 = fless 6 | impers | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En mangia mai la froeta	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | fless 3 = fless 6 | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En mangia mai la froeta	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | clit sogg | fless 3 = fless 6 | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En maja mai la froeta	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 4 | clit sogg | fless 3 = fless 6 | impers | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnen mai frutta	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		No magnón mai fruta	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		A ne mangemo mai de fruta	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No mangion mei fruti / Fruti no'n mangion mei	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Mangem mai fruta	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No magnemo mai ea fruta	Lion	Albignasego,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		A màgliom mai fruta	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Mangiom mai frota	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Mangiom mai frota	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		No mangìn mai pomis	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No magnemo mai fruta	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		A magnom mai la frÃ¼ta	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		No an maa mai la fruta	Malonno	Malonno,Brescia,Lombardia	Orientale	
		No magnemo mai fruta	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No magnemo mai fruta	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		No magnon mai fruti	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Mangium mai la fruta	Milano2	Milano,Milano,Lombardia	Occidentale	
		Mangium mai fruta	Milano3	Milano,Milano,Lombardia	Occidentale	
		Mangium mai la fruta	Milano4	Milano,Milano,Lombardia	Occidentale	
		No magnemo mai a fruta	Mirano	Mirano,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magnemo mai frutta	Mirano	Mirano,Venezia,Veneto	Meridionale	
		No mangiin mai pomis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No m-maja mai frucc	Monno	Monno,Brescia,Lombardia	Orientale	
		No magnemo mai fruta	Monselice	Monselice,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No mangen mai fruta	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No i magna mai fruta	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No mangjen mai fru:ts	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No magnemo mai fruti	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		No magnan mai fruta	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A nu mangiammu mai fruta	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Nëus ne maion .....	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		La frutta nu la magnamo mai	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | clit 3 | clit femm | clit ogg dir | disl sx | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Nu la magnamo mai la frutta	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | clit 3 | clit femm | clit ogg dir | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Nuiétar n mangión mai fruti	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No magnemo mai fruta	Padova3	Padova,Padova,Veneto	Meridionale	
		No magnemo mai ea fruta	Padova4	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Noialtri no magnemo mai fruti/ pomi	Padova5	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | sogg prev | sogg pron | trans | 
		No magnemo mai ea fruta	Padova6	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magnemo mai ea fruta	Padova7	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magnemo mai fruti	Padova8	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Padova9	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnon mai frute	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No magnemo mai fruta	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai a frutta	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai ea fruta	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magnemo mai ea fruta	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		E amngiuma mai fruta	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No magnemo mai frutta	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		An mangiumma mai fruta	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No magnon mai fruè	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No magnon mèi frute	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		No magnen mai frutta	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		No magnon mai fruta	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No mangjen mai pomis	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No magnemo mai fruta	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		En mangióm mai de la früto	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Nu mangemmu mai de fruta	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		No mangin mai pomis	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No magnan mai fruta	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		I nu mangiam mai de fruta	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		No magnon mai fruti	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		E mangiumai dla fruta	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Mangiuma mai dla fruta	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No magnon mei fruti / Fruti no 'n magnon mei	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		I mingen zhamè d'fruto	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No magnemo mai frutta	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Mai che magnen en fruto	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | cong pres | fless 4 | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | presenza comp | pro | trans | 
		No magnan mai fruta	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai i fruti	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		No magnemo mai fruta	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		No magnemo mai fruta	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ne mangiun mai urdüra	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnémo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnémo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruti	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruti	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai a fruta	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnémo mai fruta	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruti	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruti	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai a fruta	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		'I no mangin mai frutan (poman)	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A' no mangin mai frutan	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Non magnemo mai fruta	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		No magnemo mai fruta	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai futta	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruti	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No magnemo mai frutta	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		Nu mangemu mai de fruta	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Nióltar an méngia mài früta	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		No magnemo mai fruti	Schio	Schio,Vicenza,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | pro | trans | 
		Ne maion mei versura	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No magnemo mai fruta	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No un mangia mai fruta	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		No magnemo mai fruta	Solesino	Solesino,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		Nu mangiému mÓ:i frü:ta	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		A nu mangiamu mai de früita	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A magnem mai fruta	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		A' magnem mai la fruta	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		No magnon mai fruti	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		No mangin mai frutans	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		No magnemo mai fruta	Teolo	Teolo,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai ea fruta	Terranegra	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 4 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magnemo mai fruta	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		(Noi) no magnon mai frutta	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		I mangiuma mai früta	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		A mangio mai 'd fruta	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I mangioma mai ed fruta	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I mangioma mai ed fruta	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A mangio mai la fruta	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		I mangioma mai ed fruta	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Non magnimo mai ‘a frutta	Treia	Treia,Macerata,Marche	Maceratese	
		No magnemo mai fruti	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		No magnemo mai fruta	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Né mangiàme mà la frùtte	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		No magnemo mai fruta	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Non magnemo mai fruta	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Un manghia (mangia) mai frutta	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		An mangia mai fruta	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Nu mangiamu mai de fruta	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No magnem mai fruta	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		A maium mai fruta	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		No magnemo mai fruta	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai frutta	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		Nialtri no magnemo mai ea fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | sogg pron | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai ea fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
		No magnemo mai fruta	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv aspet | fless 4 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
