Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Sun segua de poili avisà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O soi sigura di podée visain	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') so sicura di potelli avvisà	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Sun sicura da podé visai	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Son sicura de poderli avisar	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Sun segua de pueilu avertì	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A sun segura de pureili avvisò	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) sono sicura di poterli avvisare	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A so sicura ad putei avisé	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A son segua de podeli avisae	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A sun sicura de pudei visàa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A sun sicura da pudei visaa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Sò sigura de pudé visai	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Son sicura de poderli avisare	Longare	Longare,Vicenza,Veneto	Meridionale	
		So sigura da pode avisai	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A sunt sicura ad puderi visar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		So sicura de poderli avvisar	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Son sicura de pudé aviza-i	Milano1	Milano,Milano,Lombardia	Occidentale	
		Son sicura de pude visai	Milano2	Milano,Milano,Lombardia	Occidentale	
		Sun sigüra de pudèi vizà	Milano4	Milano,Milano,Lombardia	Occidentale	
		O soi sigura di pudì avvisà	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I son sicura 'd podej-je avisé	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I son sigura ed podeje averti'	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		So sugura da ruai a diiel	Monno	Monno,Brescia,Lombardia	Orientale	
		Son segura de poderli avisar	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Son sicura de poderli avisar	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A son segua de pureli avisà	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		So sicura de poderli avertire	Padova1	Padova,Padova,Veneto	Meridionale	
		So sicura de poderli avvisare	padova2	Padova,Padova,Veneto	Meridionale	
		Soi sicure di podeiu visà	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Son sicura de poderli visar / ? poder visarli	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J sun sicura 'd pudejle averti	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A son scicura d pureie avisé	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Son sicura de poderli avvisar	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A sou sugû ad pouguei-lou avisâ	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		A sou sugû ad pouguei-lou anfourmâ	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Sun segua de pueili avisà	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O soi sigura di podè visau	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A so sicura ad putei avisè	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E son segua de pudirge avisaa n tempu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Sun sigura d'pudeile avisé	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I so sicura 'd podej-je avisar	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Seou seguro de pougue lh' avizà	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Son sicura de poderli avertir	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		So sicura de poderli avisar	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I soi sicura di podeju visa	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		So sicura de poderli avvisare	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		So sicura de poderli avisare	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I son sicura əd podej-ve avisé	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I son sigura 'd podej-je avisè (butè al corent)	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I son sicura 'd podej-je avisè ( podej aviseje)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I son sicura 'd podej-je avisè	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I son sicura 'd pudej varti-ji	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such sicura da pudì viseia	Trecate	Trecate,Novara,Piemonte	Novarese	
		Son sicura de poderli avisar	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Son sicura de poderli avisar / de poder avisarli	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Son sicura de poder avisarli	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Sun segura ch i posciu avisà	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		So sigura de pudì avisai	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	93.0	Non c'e` modo di poterti telefonare da lì				 | clit 2 | clit climb | clit indir | clit loc | essere | fless 3 | indic pres | inerg | inf doppio | negaz prev | ogg indir | potere | PP | PP avv | PP loc | presenza comp | pro | sogg indef | sogg masch | sogg nom | sogg postv | sogg sing | subord | 
		Al ghe cà mezzo de pudet telefunà da ilà	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		No se pol miga telefonarte da lì, no.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Da lì no ghe modo de poder telefonarve	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No se pol telefonarte da lì	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Un n'ja modd ed purajte telefunee da lì	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		En se riesa a telefonae de lì	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		De de li nu ge modu de telefunate (pueite telefunà)	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Nu g'è modu de pueite telefunà de li	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		An ghe mia mod da puderat telefunar dad lÃ¬	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 2 | clit climb | clit indir | clit loc | clit sogg espl | essere | fless 3 | indic pres | inerg | inf doppio | negaz prev | ogg indir | potere | PP | PP avv | PP loc | presenza comp | pro | sogg indef | sogg masch | sogg nom | sogg postv | sogg sing | subord | 
		A n i è manira ed pssairet telefoner da lè	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		An's pol mina telefonarat de dlì	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A j'é gnoni maneri ed podej telefonati da 'li	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'Nghè mja modu e manera da pudì telefuneghi d'jgno	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Un ni è modu tpureite telefunò da lì	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A pos mia telefonat	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U nu ghe moddu de poite teleffunae da lì	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		No gh'è modo de poderte telefonar da lì	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		No 'l è verso de podè te telefonà da là	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U gne mod da putet telefonè da lè	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Nu s'è in casu de poite telefunà de de lì	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Di lì no si pò clamati	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') un c'è modo di potetti telefonà di lì	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Gh'è mia modo du podé ciamatt da lì	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		No posse proprio teefonarte da là / No ghe n'é modo de poderte telefonar da là	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Nu g'è moddu de pueite telefunà de lì	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A nu gh'è versu de pureite telefunò da lì	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) un c'è modo dipoterti telefonare da lì	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U gnè mod ad putet telefuné da lè	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		La ne ghè modo e manea de podete telefonae da lì	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A poodi minga telefunat de lé	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A podi minga telefunat de lè	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Gh'è minga la pusibilità de telefunat de là	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Da lì no se poe te(l)efonarte in nesuna maniera	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al ghe mia al meso de podé ciamat de le	Malonno	Malonno,Brescia,Lombardia	Orientale	
		An gh'è manera da puderat telefunar da li	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		No ghe sè modo de poderte telefonar da là	Mestre	Venezia,Venezia,Veneto	Lagunare	
		gh è minga manera de pudè telefunat de li	Milano1	Milano,Milano,Lombardia	Occidentale	
		Ghe minga manera de pude telefunat de la	Milano2	Milano,Milano,Lombardia	Occidentale	
		Ge ne la manéra de pudèv te	Milano4	Milano,Milano,Lombardia	Occidentale	
		Ge ne la manéra de pudèv telefunà de lì	Milano4	Milano,Milano,Lombardia	Occidentale	
		No l'è mut di pudì telefonà di lì	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'é nen possibil telefonete da lì	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Os peu nen telefonate da lì	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l gè mia verso da ruai a telefonat da ilò	Monno	Monno,Brescia,Lombardia	Orientale	
		No gh'è modo de poder telefonarte da lì	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		No l'è modo de poderte teefonar da là	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U nu gh'è moddu de purete telefunà de là	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		NO ghe se modo de poderte telefonare da là	Padova1	Padova,Padova,Veneto	Meridionale	
		No ghe se modo de poderte teefonare da là	padova2	Padova,Padova,Veneto	Meridionale	
		A no si po telefonati di là	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No ze verso de poderte ciamar de là /? poder ciamarte	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		As pol propi nen telefunete da li'	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Un ié mod ed pureite telefuné ded lì	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Non riesse a teefoanrte da lì	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La lh’o pâ mouien de pouguei telefounâ-te d’eilâ	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Nu ge moddu de pueite telefunà da li	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Di chel puest no pues telefonati in nisun sistema	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Un ghe mudi ad puteit telefonè da lè	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		A l'enpuscibile pudirte telefunaa da lì	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A iè nine manere d'pudeite telefuné da lì	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A-i é gnune manere 'd podejte telefonar da lì	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Lh'à pa moien de pouguè te telefounà d'eiqui	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No podo telefonarte da lì	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		No ghe xe modo de teefonarte da là	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'A nol è mot di pode telefonati di ulì	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		No ghe sè modo de poderghe teefonare da là	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		No ghe ze modo de poderte teefonare da là	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A-i è pa manera əd podej-te telefoné, da lì	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A-i è pa manera 'd podeite telefoné da lì	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A-i è nen manera 'd podejte telefonà ( podej telefonete da li')	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A-i è nen manera 'd podejte ciamè da ambeleli'	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A-i é nen manera 'd pudejti telefonà da lì	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A podsa mia telefuneta da li'	Trecate	Trecate,Novara,Piemonte	Novarese	
		No ghe zè verso de poder telefonarte da la	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		No go modo de poderte telefonar de là / de poder telefonarte de là	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		No ghè xè modo de poder telefonarte da lì	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Nu ge moda che te se posce telefunà de lì	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'è 'n possibil telefonat de le	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	94.0	Crede di poterci portare a casa				 | bridge verb | clit 4 | clit climb | clit ogg dir | credere | fless 3 | indic pres | inf doppio | ogg dir | ogg plur | potere | PP | PP indef | PP loc | presenza comp | pro | subord | trans | 
		Al crit da pudim porta a ca	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El/La crede de poder portarne a casa	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El crede de poder portarne a casa	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El pensa de poder portarne a casa	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U cradd ed puraine purtee a cò	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		I s'acreda de podeene portae a ca	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U se crede de puei purtane a ca	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U se crede de pueine purtà a kà	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al pensa da puderas purtar a ca	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | bridge verb | clit 4 | clit climb | clit ogg dir | clit sogg espl | credere | fless 3 | indic pres | inf doppio | ogg dir | ogg plur | potere | PP | PP indef | PP loc | presenza comp | pro | subord | trans | 
		al cradd ed psaires purter a ca	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Lu l'cred ad puteras purtar a cà	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		As cres ed podej portami a ca	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'L crodda da pudì purte canni	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U crede pureine purtò a ca	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al cred da pudi purta a ca	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U credde de poine purté a cà	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El crede de poderne portar a casa	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El cre de pode ne portà a casa	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Lo e cred ad putes purtè a ca	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U se crede de poine purtà a cà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El croot di podé menanus a ciasa	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Crede di potecci portà a casa	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Al cred da podé portamm a cà	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El crede/pensa de poderne portar casa	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U credde de pueine purtà a ca	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U credde de pureine purtò a cà	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) crede di poterci portare a casa	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E cred ad putes purté a cà	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I s'acreda de podene portae a ca	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		El cred de pudem purtà a cà	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al cret che al po purtach a cà	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al creet che al po purtach a ca	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/el crede de poderne portare a casa	Longare	Longare,Vicenza,Veneto	Meridionale	
		al cret de podé portam a ca	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al cret da puderas purtar a ca	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El crede de poderne porta casa	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El cret de pudè purtag a ca	Milano1	Milano,Milano,Lombardia	Occidentale	
		La cred de pude purtam a ca	Milano2	Milano,Milano,Lombardia	Occidentale	
		El kred de pudèn (/pudèm) purtà a ka	Milano4	Milano,Milano,Lombardia	Occidentale	
		El crut di pudì portanus a ciasa	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A cherd ed podej portene (podejne porté) a ca	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O creda ed podej portene a ca	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l fa cunt da ruai a portam a ca	Monno	Monno,Brescia,Lombardia	Orientale	
		El crede de poderne portar a casa	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El crede de poderne portar a casa	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U credde de purene purtà a cà	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El crede de poderne portare casa /?? poder portarne	Padova1	Padova,Padova,Veneto	Meridionale	
		El crede de poderme portare a casa	padova2	Padova,Padova,Veneto	Meridionale	
		Al crot di podeni partà a cjase	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El crede de poderne portare a casa /? de poder portarne	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A cred 'd pudejne purté a ca	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U cred ed pureine purté a ca	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		El crede de poderne portar a casa	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Ou chounjo de pouguei pourtâ-nou a meisoun	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U credde de pueine purtà a ca	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		EL crot di podè menanus a ciase	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E cred ad puteis purtè a chesa	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I pensa de pudirne purtaa a cà	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A crd d'pudeine purté a cà	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A cres ed podej portane a ca	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A crei de pougue nou pourtà a meizoun	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El crede de poderne portar a casa	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		El pensa de poderghe / poderne portar casa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		El pensa de poderghe / poderne portar casa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al crot di podeni parta a cjasa	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El crede de poderne portare a casa	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El crede de poderme portare a casa	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A kərd əd podej-ne porté a ca	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A cherd ed podei mnene a ca	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A cred ed podejne portè a ca ( podej portene)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A cherd ed podejne portè a ca	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A cred ed pudejni portà a cà	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A croda da pudi' purte cana	Trecate	Trecate,Novara,Piemonte	Novarese	
		El crede de poder portarne casa	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		El credi de poterne portar a casa / de poder portarne a casa	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El crede de poder portarne casa	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		u crede cu ne po purtà a cà	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L pensa de pudì portam a cà	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	95.0	Giorgio e` sicuro di potervi mandare il libro				 | clit 5 | clit climb | clit indir | essere | fless 3 | indic pres | inf doppio | N proprio | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | potere | presenza comp | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Al Giorgio l'è sicur de pudif manda al libro	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giorgio l’è sicur de poder mandarve el libro.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giorgio el sicur che el pol mandarve quel libro.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio l’è sicur de poderve mandar el libro.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio u l'à scicur ed purajne mandee u libr	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio g'è seguo de podeeve mandae u libro	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U sorsu u l è seguu de pueive mandà (puei mandave) su libru	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Giorgiu l'è seguu de pueive mandà u libru	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio l'e' sicur da puderav mandar al libar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 5 | clit climb | clit indir | clit sogg espl | essere | fless 3 | indic pres | inf doppio | N proprio | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | potere | presenza comp | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Giorgio l è sicur ed pssairuv mander al liber	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Giorgio l'è sicur ad puterav mandar el libar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		giorgio a l'è sigur ed podej mandavi el liber	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Giorgio l'è sicur da pudì mandevi 'l libbru	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Giorgiu l'è sciguru tpureive mandò u libru	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'è sicur da pude mandam al liber	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U Giorgio u lè seguu de poive mandae u libbru	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El Giorgio l'è sicur de poderve mandar el libro	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El Dordi 'l è segur de po'dè ve mandà el liber	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Giorgio le secur ad putev mandè e libar	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U Giorgio l'è seguu de poive mandà u libru	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio el e sigur di podé mandans el libri	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio è sicuro di potevvi mandà il libro	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur Giorg l'è sicur da podé mandav ur libru	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Giorgio l'e sicuro de poderve mandar el libro	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Giorgiu u l'è seguu de pueine mandà u libbru	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U Sorsu u l'è seguru de pureive mandò u libbru	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'è sicuro di potervi mandare il libro	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Giorgio l'è sicur ad putev mandè e livar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Zorzo i è seguo de podeve mandae o libro	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ul Giorgio a l’è sicuur de pudé mandaghul liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El Giorgio l'è sigur de pudé mandam el liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
