Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Me a son nado chi a cognoso bien er peise	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Mi sun nasciuu chi u cunusciu ben su paise	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Mi son nato qua e conoso ben el paese	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Mi sun nasciuu chì, cunusciu ben u paise	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Mi sunt nat chi, e cunusi ben al paes	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Jo soi nasù aquì, e conos ben al paeis	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Mi a son nat chi, a gnos ben al paes	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Io sugnu nata qua, conosci bene u paisi	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Me a cgnoss ban al paiais parché a sai ve(d) cué	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Mi a son nat chi, a tgnos ben al paes	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Mi sun nasciu chi cunusscu ben u paeise	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Me j' son nasò chilò-scjà, cugnussi beli 'l paisu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Me ho nahit che', conohe be el paes	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me ho nahida che', conohe be' el paes	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me ho nahida che', conohe be el paes	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me ho nahit che', conohe be' el paes	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me ho nahida che' e conohe be el paes	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasit che' e 'l conose be' el me paes	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | clit 3 | clit masch | clit ogg dir | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 1 | pro | sogg prev | sogg pron | trans | 
		Me ho nahit che', conohe be el paes	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nata qua e conosso ben el paese	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi a seun- nassì chi, a cunòss ben- al paìss	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi sóm nasciú chi, conósci bén al paés	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Mi son nato qua e conosso ben el paese	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Mi so nato qua, conosso be’l paese	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		MI a son nesù chilò, a cognos begn el paes	Brione	Brione,Brescia,Lombardia	Orientale	
		Mi a sun nasciù chi, a cunus nen er paes	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Io son nasesto ca, cognoso polito l' paese	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Me ho nahit che, conohe be l pain	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Mi son nato qua, conoso ben el paese	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi a son nasciù chi a cunusciu ben ei paese	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Mi sun nasì qui, cunos ben al pais	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paese	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paeze	Campagnola	Brugine,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi e sun nasciu belechì e cunus ben er post	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Mi so nato qua, conosso ben/puito el paese	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Mi so nato qua e conosso ben ‘l paese	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me a sun nee ché a cgnus bein al paes	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		M& a Son nat kí, a konóS& bén l paés&	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Sun nasciu chì, cunusciu ben u paise	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Ge son nasciù chiò, cognosce ben l paisc	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Mi son nasù qua, cognese ben el me paes	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Io soi nassut chi, conossi ben il pais	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Io i soi nasut chi, i conosi ben il pais	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Me e so net a què, e cnosc ben e' peise	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Mi son nat qua, cognosse ben al paese	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Mi sun nasciun chi, cunusciu ben u paize	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Mi sun nasciu chi, cunusciu ben u paise	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Mi son nasest qua, conose ben al paese	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Mi su nato qua, conoso ben el paese	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Mì sun nasciu chi cunusciu ben u paise	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Io soi nasù qui, conos ben al paeis	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Mi son nasest qua e conose ben ‘l paese	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Io o soi nasuut culì, o cogno ben il pais	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Jua suoi nasù qui, e cognos pulì al paes	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Io (e') so nato qui, (e') conosco bene el paese	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Io i soi nasuut akì, i kanoos ben il ñɔ pais	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Mi so’ nato qua, conosso ben el paese	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Mi sun nassut chì, cugnossi ben ur pais	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Suoi nassut uchì, conos benon al paeis	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		So nato qua e conosso ben el paeze	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord verbi | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | trans | 
		Iö sun nasciû chilò, i cunësc bun l'paîsc	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Mi so nato qua e conosso ben el paese	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paese	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nata qua e conosso ben el paese	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Ju sui nasuda ochì e cognos ben al paeis	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Mi so nato qua e conosso ben el paese	Facca	Cittadella,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi cognese polit sto paes, son nasù ca	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Mi son nasést qua, conose ben el paese.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Mi so nasest qua, conose ben el paese	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Mi sun nasciua chi e cunuscu ben u paise	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Mi a son nat chi e atgnos ben al paes	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Mi a son nà chi, a cños ben al paes	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Mi a sun notu chi, a cunuscio ben u paise	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Io (e) son nato qui, (e) lo conosco bene il paese	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Me a sò né aqué, a cnos ben e paes	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Mi sónt nasciú chilò, al cognosci ben al paes	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Mi so nato qua e conosso ben ‘l paese	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paese	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben ‘l paese	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi ghe so nata qua, el paese lo conosso ben	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Mi son nato qua, conoso ben el paese	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Jo soi nassut cà, cognossi ben il pais	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Me a so ned ma che, a cnosc ben el paes	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Mi sóm nasù chilò, cunósi bén al paès	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Mi son nato qua/chi, conoso ben el paeze	Illasi	Illasi,Verona,Veneto	Veronese	
		Me so nasit ché, e conose bé el paes	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | coord VP | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasida che', e conose be' el paes	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasit che' e conose be' el paes	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasit che' e conose be' el paes	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasida che', conose be' el paes	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasida che', conose be' el paes	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasida che', conose be' el paes	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me so nasit che', conose be el paes	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi son nat qua conosse ben el paese	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Mi son nasú qua, coñós polito al me paes	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Me a son nassù chì, a cognosso ben er paese	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Mi zon nasù cuà, cugnese polito el pais	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Me soo nasuu ché cugnusi pulitu el paes	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Mi so nato qua conosso ben el posto	Lion	Albignasego,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Sóm nasciù chià, al séi có l'é'l  paés	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Me so nasit che , e conose be el paes	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		Jo 'a soi nassuut culì, 'a cognossi ben al paiis	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Mi son nato qua, conoso ben il paese	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Me a sun nÃ  che a gnossi ben al paes	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Me so nasit che, cunuse bé al me paes	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Mi so nato qua, conoso ben el paeze	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Mi so nata qua, conosso ben el paese	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg femm | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paeze	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord verbi | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg nom | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paeze	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Mi son nassest qua, cognosso ben el paes	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Mi sun nasù chighinscì, cugnusi ben el paes	Milano2	Milano,Milano,Lombardia	Occidentale	
		Mi sun nasù chi, cunusi ben el me paes	Milano3	Milano,Milano,Lombardia	Occidentale	
		MI sun nasù chi, cunusi ben el paes	Milano4	Milano,Milano,Lombardia	Occidentale	
		Mi so nato qua, conosso ben el paese	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Mi so nato qua, conosso ben el paese	Mirano	Mirano,Venezia,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		O soi nasut culì, o cognos ben el pais	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Me so nasuda che, e conosio bè 'l pais	Monno	Monno,Brescia,Lombardia	Orientale	
		Mi so nato qua el posto lo conosso ben	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | clit 3 | clit masch | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua el posto lo conosso ben	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | clit 3 | clit masch | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi son nato qua, conoso ben el me paese	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 1 | pro | sogg prev | sogg pron | trans | 
		Io soi nasù uchì, conos ben al paeis	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Mi son nassuo qua, conosse ben el paese	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		Io o soi nassut chi, e cognos ben el pais	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Mi so nato qua, conosso ben el paese	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Mi son nat ci, conòsi ben sto paes	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Mi a son nasciuu chì, a cunusciu ben u paise	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Io so' nnado chi, cunÃ³scio be' l paese	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Io so' nnado chi, el paese lu cunÃÂ³scio be'	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux E | avv loc | avv mod | clit 3 | clit masch | clit ogg dir | disl sx | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Sèi nasù chilò, cugnós bèn al mi pèis	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Mi so nato qua, a conosso ben el paese	Padova3	Padova,Padova,Veneto	Meridionale	
		Mi so nato qua, conosso ben el paeze	Padova4	Padova,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | avv loc | avv mod | clit sogg | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paeze	Padova5	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paeze	Padova6	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paese	Padova8	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paese	Padova9	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Jo son nasù ca, al cognoso ben al paes	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Mi so nato qua, conosso ben el paese	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nata qua, conosso be’l paese	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paese	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso be’l paese	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paeze	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua conosso ben el paese	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben el paese	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi sun na si, cunoss bin er pais	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Mi so nato qua e conosso ben el paese	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua e conosso ben il paese	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | coord frase | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conosso ben el paese	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi a son nasciù qui a cunusc ben er pais	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Ió son nasesto cà, cognoso polito al paes	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Mi son nato qua, conosse ben el paese	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Mi son nasest qua, conose ben al paese	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Io o soi nasut chi, o cognos ben el pais	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Mi so nato qua, conoso ben el posto	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
		Mi so nato qua, conoso ben el paese	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux E | avv loc | avv mod | fless 1 | inacc | indic pass pross | indic pres | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | sogg prev | sogg pron | trans | 
