Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		E cred ad puteis purtè a chesa	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I pensa de pudirne purtaa a cà	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A crd d'pudeine purté a cà	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A cres ed podej portane a ca	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A crei de pougue nou pourtà a meizoun	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El crede de poderne portar a casa	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		El pensa de poderghe / poderne portar casa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		El pensa de poderghe / poderne portar casa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al crot di podeni parta a cjasa	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El crede de poderne portare a casa	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El crede de poderme portare a casa	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A kərd əd podej-ne porté a ca	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A cherd ed podei mnene a ca	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A cred ed podejne portè a ca ( podej portene)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A cherd ed podejne portè a ca	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A cred ed pudejni portà a cà	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A croda da pudi' purte cana	Trecate	Trecate,Novara,Piemonte	Novarese	
		El crede de poder portarne casa	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		El credi de poterne portar a casa / de poder portarne a casa	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El crede de poder portarne casa	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		u crede cu ne po purtà a cà	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L pensa de pudì portam a cà	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	95.0	Giorgio e` sicuro di potervi mandare il libro				 | clit 5 | clit climb | clit indir | essere | fless 3 | indic pres | inf doppio | N proprio | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | potere | presenza comp | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Al Giorgio l'è sicur de pudif manda al libro	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giorgio l’è sicur de poder mandarve el libro.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giorgio el sicur che el pol mandarve quel libro.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio l’è sicur de poderve mandar el libro.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio u l'à scicur ed purajne mandee u libr	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio g'è seguo de podeeve mandae u libro	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U sorsu u l è seguu de pueive mandà (puei mandave) su libru	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Giorgiu l'è seguu de pueive mandà u libru	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio l'e' sicur da puderav mandar al libar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 5 | clit climb | clit indir | clit sogg espl | essere | fless 3 | indic pres | inf doppio | N proprio | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | potere | presenza comp | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Giorgio l è sicur ed pssairuv mander al liber	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Giorgio l'è sicur ad puterav mandar el libar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		giorgio a l'è sigur ed podej mandavi el liber	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Giorgio l'è sicur da pudì mandevi 'l libbru	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Giorgiu l'è sciguru tpureive mandò u libru	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'è sicur da pude mandam al liber	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U Giorgio u lè seguu de poive mandae u libbru	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El Giorgio l'è sicur de poderve mandar el libro	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El Dordi 'l è segur de po'dè ve mandà el liber	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Giorgio le secur ad putev mandè e libar	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U Giorgio l'è seguu de poive mandà u libru	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio el e sigur di podé mandans el libri	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio è sicuro di potevvi mandà il libro	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur Giorg l'è sicur da podé mandav ur libru	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Giorgio l'e sicuro de poderve mandar el libro	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Giorgiu u l'è seguu de pueine mandà u libbru	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U Sorsu u l'è seguru de pureive mandò u libbru	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'è sicuro di potervi mandare il libro	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Giorgio l'è sicur ad putev mandè e livar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Zorzo i è seguo de podeve mandae o libro	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		El Giorgio l'è sigur de pudé mandam el liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ul Giorgio a l’è sicuur de pudé mandaghul liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ul Giorgio a l'è sicur de pude mandaff ul liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Giorgio el sè sicuro de poderve mandare el libro	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al Giorgio l'è sigur de podé mandaf al liber	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Giorgiu l'è sicur da puder mandaraf al libar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Giorgio (el) sè sicuro de poderve mandare el libro	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Giorgio l è sicur de pudè mandav el liber	Milano1	Milano,Milano,Lombardia	Occidentale	
		El Giorgio l'è sicur de pude mandaf el liber	Milano2	Milano,Milano,Lombardia	Occidentale	
		Giorgio l e sigür de pudè mandav el liber	Milano4	Milano,Milano,Lombardia	Occidentale	
		Giorgio al è sigur di pudì mandà il libri	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio a l'è sicur ed podei mandeve (podejve mandé) 'l liber	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Giorgio o l'e' sigur ed podej mandeve el so libre	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Giorgio l'è sugur de ruai a mandaf el liber	Monno	Monno,Brescia,Lombardia	Orientale	
		El Giorgio l'è segur de poderve mandar el libro	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Giorgio l'è sicuro de poderve mandar el libro	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Giorgiu u l'è seguu de pureve mandà  u libbru	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Giorgio se sicuro de poderve mandare el libro / ?? poder mandarve	Padova1	Padova,Padova,Veneto	Meridionale	
		Giorgio se sicuro de poderve mandare el libro	padova2	Padova,Padova,Veneto	Meridionale	
		Giorgio al è sicur di podevi mandà il libri	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio el ze sicuro de poderve mandar el libro /? de poder mandarve	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Giors a l'è sicur 'd pudejve mandé 'l libre	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Giorgiu l'è scicur ed pureive mandé u libr	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'è sicuro de poderne mandar el libro	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Djordjo oul ei sugû’d pouguei mandâ-vou al libre	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Giorgiu u l'è seguu de pueive mandà u libbru	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio el è sigur di podeus mandà el libri	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio l'è sicur ad putev mandè e libri	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Giorgiu i gi-è seguu de pudirve mandaa uu libru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Gior a l'é sigur d'pudeive mande er libre	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Giors a l'é sicur 'd podejve  mandar el liber	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Giorgio è segur de pougue vou mandà lou libbre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El Giorgio l'è sicur de poderve mandar el libro	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Giorgio xe sicuro de poderve mandar el libro	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Zors al è sicur di podevi manda il libri	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Giorgio sè sicuro de poderve mandare el libro	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Giorgio el ze sicuro de poderve mandare el libro	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Giòrs a l'è sicur əd podej-ve mandé 'l liber	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Giors a l'è sigur ed podeive mandé 'l liber	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Giors a l'è sicur ed podejve mandè l liber ( podej mandeve)	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Giors a l'è sicur ed podejve mandè 'l liber	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Giors a l'é sicur ed pudejvi mandà 'l liber	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A Giorgiu l'è sicur da pudi' mandeva a libru	Trecate	Trecate,Novara,Piemonte	Novarese	
		Giorgio el zè sicuro de poder mandarve (casa) el libro	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Giorgio (el) se sicuro de poterve mandar  el libro /  de poder mandarve il libro	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Giorgio xè sicuro de poder mandarve el libro	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Giorgiu u l'è seguru cu ve po mandà u libru	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Giorgio l'è sigur de pudì mandaf a 'l liber	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	96.0	Per non avergli voluto dare quel posto, lo ha rovinato				 | aux A | aux to C | clit 3 | clit 3 | clit climb | clit indir | clit masch | clit ogg dir | dimostr | indic pass pross | inf composto | inf sempl | negaz prev | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | pro | subord | trans | trans | volere | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Sicome no l’ha volest darghe quel posto, l’altro el lo ha rovinà	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No la volù darghe quel posto, così el la rovinà	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Siccome no l’ha ciapà quel posto, l’è stà rovinà	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Per nun avaje vusciu dee cul posct u l'ò ruvinoo	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		I l'a arovinà perché in ga vosù dae clo posto	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U l a aruinà cun nu aveige osciuu dà quelu postu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Pe nu aveige insciuu da quelu postu, u l'à ruinon	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Par an vlerag mia vlest dar c'al post, al la ruina'	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | aux to C | clit 3 | clit 3 | clit climb | clit indir | clit masch | clit ogg dir | clit sogg espl | dimostr | indic pass pross | inf composto | inf sempl | negaz prev | ogg def | ogg dir | ogg indir | ogg masch | ogg sing | pro | subord | trans | trans | volere | 
		Al l a arvinè parchè al n a brisa vlò deri cal sit	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Al l'à ruinà parchè an'g'à brisa vlest dar cal post	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Per gnin avej evrù daje col post, a 'l l'ha rovinà	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Par mja avej vurso deghi cul postu, l'à ruinallu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Per non avei do cul posto, u l'ha ruvinò	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		omessa	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Pe nu aveighe vusciu dae quelu postu u là ruinou	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Per no aver volest darghe quel posto, el lo ha rovinà	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El lo à roinà parche no 'l à volest ghe dà chel posto	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Lo par non avei vlu de che post, u la arvinè	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Pe nu aige vusuu dà colu postu u l'à aruinà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Par no vee uluut dai chel puest, lu a ruvinat	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Pe un avegli voluto dà quer posto , l'ha rovinato	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		PArché che l'a miga vorsut dagh quel post al l'a ruvinat	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Visto che no l'ha volest darghe quel posto, lo ha rovinà	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		omessa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Pu nu aveighe osciuu dò cuellu postu, u l'à ruvinun	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Per non avergli voluto dare quel posto, e l'ha rovinato	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Par non avé dei che post u l'ha arvné (arviné)	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Pe no aveghe osù dae quer posto, i l'à rovinà	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'a ruvinaa per minga vech vuruu dak ul post	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'è ruinà perché l'a minga vurù dagh chel post	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A l’a ruvinaa per minga vech vurùu dak ul post	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Par non averghe vo(l)udo dare chel posto, el lo gà ruinà	Longare	Longare,Vicenza,Veneto	Meridionale	
		Per mia ei ulit daga chel post al l'ha ruinat	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Par valer mia daragh cal mia, al l'a ruinà	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Per no verghe vosuo dar chel posto, el lo ga rovinà	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Per minga avè vurù dac chel post, l a ruvinà	Milano1	Milano,Milano,Lombardia	Occidentale	
		Per minga v'è vurù dac chel post li l'a ruina	Milano2	Milano,Milano,Lombardia	Occidentale	
		Per avè minga vurü' dag kel post lì, l a ruvinà	Milano4	Milano,Milano,Lombardia	Occidentale	
		Par no vi volut dai chel puest, l'u ha rovinat	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Per nen avej vorsù deje col post, a l'ha ruvinalo	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O j'ha rvinalo perché j'ha nen volù daje col post	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Par mia ei ulu dai col post, 'l l'ha ruinà	Monno	Monno,Brescia,Lombardia	Orientale	
		A no averghe volù dar el posto, el l'ha rovinà	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Par no' averghe vossuo dar quel posto, lo ha rovinà	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Pe nu aveghe vusciuu da quellu postu, u l'ha ruvinau	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Par no ver vossudo darghe chel posto, el lo ga rovinà	Padova1	Padova,Padova,Veneto	Meridionale	
		O ga rovinà perchè no el ga vossuo darghe chel posto	padova2	Padova,Padova,Veneto	Meridionale	
		A lu à ruvinat par no vei vulut dà chel puest	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Per via che nol ga voluo darghe quel posto, lo ga rovinado	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Sicume a l'a nen vursuje dè cul post, a l'a ruvinalu	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Per nu aveie vusciù de quel post, u l'à ruvinò	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Par no averghe vossuo darghe chel posto, lo ha rovinà	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Per pâ avei vougú dounâ-lhi quê post ou l’o rouviná	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Pe nu aveige vusciuu da quellu postu u la rovinou	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Par no ve volut dai chel puest lu ai mandat a remengo	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Per non avei vlu de che post, u l'a arvinè	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Per nu avighe ausù daa quer postu, i l'ha ruvina	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Per nen vuleile de cul post, a l'ha ruvinalu	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Per nin avej-je vorsù dar col post a'l l'ha rovinà	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Per pa ague voulgù li dounà qu'lo plaso, al à aruinà	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Per no aver volù/volest darghe quel posto, el l'ha rovinà	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Parché nol ga voesto darghe chel posto lo ga rovinà	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Par no ve vulut daj chel post, al lu à ruvinat	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Per non averghe vossuo darghe quel posto, i lo ga rovinà	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Per no averghe voesto dare chel posto, o ga rovinà	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Pər nen avej-jə vorsù dé col pòst, a l'ha ruvinalo	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Per nen avej-je vorsù de' col post, a l'ha ruvinalo	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Per nen avej-je vorsù (avej vorsuje) dè col post, a l'ha rovinalo	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Perchè a l'ha nen vorsuje dè col post, a l'ha rovinalo	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha rovinalo per nen avej avrì daj-i col post	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Sicomu l'è mia vurù deia cul post, l'è ruvinar	Trecate	Trecate,Novara,Piemonte	Novarese	
		Sicome nol gà vossuo darghe quel posto, ju lo gà mandà in malora	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		No avendo voludo darghe quel posto, el lo ga rovinado	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Sicome nol gà volesto darghe quel posto, el lo ga rovinà	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Scicume u nu g a vusciuu dà su postu u l'à ruvinau	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Per minga vega vuru daga cal post la, a là ruvinà	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Per miga ulì daga chel post, l'à ruinà	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	97.0	Pensa di potermici portare domani, al mare				 | avv temp | bridge verb | clit 1 | clit climb | clit cluster | clit loc | clit ogg dir | disl dx | fless 3 | indic pres | inf doppio | ogg dir | pensare | potere | PP | PP indef | PP loc | presenza comp | pro | subord | trans | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El pensa de poder portarme lì domam, al mare.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Domam penset de poder portarme al mare.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El pensa de portarme al mare doman.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U painsa ed puraime purtee duman ar moo	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Pensa che i poi portameghe doman ar mae	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U pense de pueimege purtà duman a fa u banu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U  pense de puejmege purtà duman au ma	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al mare l'a pensa da puderam purtar adman	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv temp | bridge verb | clit 1 | clit climb | clit cluster | clit loc | clit ogg dir | clit sogg espl | disl sx | fless 3 | indic pres | inf doppio | ogg dir | pensare | potere | PP | PP indef | PP loc | presenza comp | pro | subord | trans | 
		Al pensa ed pssairmi purter dmain al mer	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		omessa	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		As cres ed podej portati doman, al mar	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'L pensa da pudì purtemi dumon al mar	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U pensa d' purtome duman ai mo	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al pensa da pudi purtam adman al mar	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		A/U pense de poimeghe purté duman a maina	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El pensa de poderme portar doman, al mar	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El pensea de podeme portà doman, al mar	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Lo e pensa ad putem purtè a e mer dmen	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U se pensa de poimege purtà duman ou mà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El pensa di puortarmi doman, al maar	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		pensa di potemmici portà domani al mare	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		a pensa da podé portamm duman, al mar	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El pensa de poderme portar doman, al mar	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U pensa de pueiceme purtà duman au ma	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		u pensa de pureime purtò duman a-u mò	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) pensa di potermici portare domani, al mare	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E pensa ad putemi admen e mer (a' e mer)	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I apensa de podemeghe portae doman ar mae	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al pensa de pudè purtamak duman al mar	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al pensa de pudé purtamöch duman al maar	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El pensa de pudè purtam duman al mar	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El pensa de poderme portare al mare doman	Longare	Longare,Vicenza,Veneto	Meridionale	
		al pensa de podem portà al mar, dumà	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al pensa da puder purtaras adman, al mar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El pensa de poderme (*ghe) portar doman, al mare	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El pensa de pudè purtam duman al mar	Milano1	Milano,Milano,Lombardia	Occidentale	
		La pensa de pudem purtà duman, al mar	Milano2	Milano,Milano,Lombardia	Occidentale	
		El pensa de pudèm purtà dumàn, al mar (senza clitico locativo)	Milano4	Milano,Milano,Lombardia	Occidentale	
		Pinsiel di pudì portami doman al mar	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A pensa 'd podej porteme (podejme orté) doman, al mar	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O pensa ed podej porteme doman, al mar	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l fa cunt da ruai a portam domà al mar	Monno	Monno,Brescia,Lombardia	Orientale	
		El pensa de poder portarme doman, al mar	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El pense de poderme portar doman, al mar	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U pensa de puremeghe purtà duman, a'a maina	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El pensa de poderme(*ghe) portare doman	Padova1	Padova,Padova,Veneto	Meridionale	
		El pensa de poderme portare doman al mare	padova2	Padova,Padova,Veneto	Meridionale	
