Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Dime cossa che a magna a Maria	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Dime cosa che magna Maria	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim csa magna la Maria	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Dim& kós al mañ la María	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Dimme cosa mange a Maria	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Dime che che la magna Maria	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Dime che che la magna la Maria	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Dimi se ca mangia Maria	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Dimi se c'a mangia Maria	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Dimm'u'n po' que ch'e magne la Maria	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Dime cossa che la magna Maria	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Dimme cose a mangie a Maria	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Dimme cose a mangie a Maria	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Dime che che la magna Maria	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Dime cose mangia a Maria	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Dime ce che la mangia Maria	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		--> testo vuoto <---	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Disimi ce ch'e mangia Maria	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dime ce ca la mangia Maria	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Dimmi che mangia Maria	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Dimi če ke mang'o Maria	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Dime sa la magna la maria	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Dimm 'se ch'a la mangia ra Maria	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Dimi se ch'a mangia la Maria	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Dime cossa che a magna ea Maria	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che a magna la Maria	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime coss che magna a Maria	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime ce che la mangia Maria	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Dime cossa che magna Maria	Facca	Cittadella,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		non tradotta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Dime che che magna la Maria.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Dime cossa che a magna la Maria	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Dimme cosa a mangia a Maria	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		non tradotta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Dim kus kla maña (la) Maria	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Dimme cusse a mangia a Maria	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Dimmi icchè mangia Maria	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Dim chi che magna Maria	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Dim quel che’l mèngia Maria	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Dime cosa che magna Maria	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna Maria	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che a magna a Maria	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime ssa che la magna la Maria	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Dime cosa e magna Maria	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | clit 1 | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Disimi se che mangia Maria	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		non tradotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Dim cùscia 'l màngia Maria	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Dime sa la magna la Maria	Illasi	Illasi,Verona,Veneto	Veronese	
		Dim chel che la maja la Maria	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim chel che la mangia Maria	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | rel restr | sogg def | sogg femm | sogg nom | sogg postv | trans | 
		Dim chel che la maja Maria	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim chel che la maja la Maria	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | 
		Dim chel che la mangia Maria	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | rel restr | sogg def | sogg femm | sogg nom | sogg postv | trans | 
		Dim chel che la mangia Maria	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | rel restr | sogg def | sogg femm | sogg nom | sogg postv | trans | 
		Dim chel che la mangia Maria	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | fless 3 = fless 6 | imperat 2 | indic pres | N proprio | pro | rel restr | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim chel che la maja chi Maria	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 = fless 6 | imperat 2 | indic pres | interr indir | N proprio | pro | rel restr | sogg def | sogg femm | sogg nom | sogg postv | trans | WH in situ | WH ogg dir | 
		Dime cos che a magna Maria	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		--> testo vuoto <---	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Dime cose la mangia a Maia	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Dime ci che la mangia la Maria	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Dem cusa la mangia la Maria	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Dime cossa che a magna ea Maria	Lion	Albignasego,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Dìsgiom ci ca l'è dré a mangiér Maria	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Dim che roba mangia Maria	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		Dimi ze ch'a mangia Maria	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dime cosa che a magna Maria	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | clit 1 | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Demm cus la magna Maria	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Dim chel che la mangia Maria	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Dime coza che magna a Maria	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Dime cossa chea magna Maria	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che ea magna ea Maria	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | clit sogg | dire | doubling | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che (a) magna a Maria	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		--> testo vuoto <---	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Dim cus'è che la mangia la Maria	Milano2	Milano,Milano,Lombardia	Occidentale	
		Dim cuza la mangia Maria	Milano3	Milano,Milano,Lombardia	Occidentale	
		Dim se l'è che mangia MAria	Milano4	Milano,Milano,Lombardia	Occidentale	
		Dime cossa che magna Maria	Mirano	Mirano,Venezia,Veneto	Meridionale	 | cleft | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		--> testo vuoto <---	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Disimi c'e che mangia Maria	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dim col che la maja la Maria	Monno	Monno,Brescia,Lombardia	Orientale	
		Dime cos che a magna a Maria	Monselice	Monselice,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Ti, cosa magnito Maria?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | clit 2 | clit climb | clit ogg indir | clit sogg | fless 2 | fless 3 | indic pres | interr dir | N proprio | trans | 
		Dime se ca mangia (la) Maria	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Dime cos'che magna a Maria	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		non tradotta	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dime cossa che magna a Maria	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Dimme cusse a mangia Maria	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Dimme Maria cusa magna	Osimo	Osimo,Ancona,Marche	Anconetano	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		Dimme cusa magna Maria	Osimo	Osimo,Ancona,Marche	Anconetano	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim che ch é dòi a mangé Mariä	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Dime cosa che ea magna Maria	Padova3	Padova,Padova,Veneto	Meridionale	
		Dime cossa ch'ea magna Maria	Padova4	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit femm | clit ogg indir | clit sogg | dire | doubling | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		Dime cossa che Maria magna	Padova5	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		Dime cossa che magna Maria	Padova6	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che ea magna Maria	Padova7	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit femm | clit ogg indir | clit sogg | dire | doubling | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa magna Maria	Padova8	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	Padova9	Padova,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		non tradotta	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Dime cossa che magna Maria	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna a Maria	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che a magna Maria	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che a magna ea Maria	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che  magna Maria	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dima cosa cha mangia Marija	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Dime cossa che magna Maria	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | cleft | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | WH semplice | 
		Dime cossa che ze drio mangiare Maria	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | cleft | clit 1 | clit ogg indir | dire | essere | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | WH semplice | 
		Dime cossa che magna Maria	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | cleft | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | WH semplice | 
		Dime cose a mangia Maria	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Dime Maria cossa che la magna	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Dimme cossa che a magna Maria	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Dime che che la magna Maria	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Dimi ce ch'e mangje Marie	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dime cosa che magna Maria	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dim cuso mangio Maria	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Dimme cosa a mangia a Maria	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Disimi ce che je daur a mangià Marie	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Dime che che la magna la Maria	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit 1 | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | WH semplice | 
		Dime cus'a l'è ch'a mangia Maia	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Dime loc et mange, Maria	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Dime lo ca mangia Maria	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Dime ci che la magna la Maria	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Di-mé soc (i) mingio Mario	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Dime cossa che a magna a Maria	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Dime po, che magenla po la Maria?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr dir | interr indir | N proprio | partfrasale | pro | sogg def | sogg encl | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime che che magna la Maria	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che la magna Maria	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Dime cossa chea magna Maria	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Dime cossa che magna Maria	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		non tradotta	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Dime cosa che a magna Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che a magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che a magna Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che a magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit 3 | clit femm | clit ogg indir | clit sogg | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna a Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH complesso | WH ogg dir | 
		Dime cosa che magna Maria	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cossa che magna Maria	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna Maria	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna Maria	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | presenza comp | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
		Dime cosa che magna a Maria	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 1 | clit ogg indir | dire | fless 2 | fless 3 | imperat 2 | indic pres | interr indir | N proprio | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | WH ogg dir | 
