Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Se dis così	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Se dize cossita	Facca	Cittadella,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Così se dis	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Se dis cussì/cussìta.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Se dis cusí	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Se dize cuscì	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		As dis axi	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		As dis acsì	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		U se dixe cuscì	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) si dice così	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Us dis acé	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Se disc iscí	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Se dize così	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussita	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dise cossita	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Se dixe così	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Si dis cussì	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		S dic acsce	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		As dìs iscì	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Se dize cozita	Illasi	Illasi,Verona,Veneto	Veronese	
		Sa dis isé	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Se dis ise'	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Sa dis ise'	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | avv mod | clit si | dire | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Se dise cusì	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Se dis cosita	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		La se disa cossì	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ze dis così	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Se dess iscé	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Se dize cussì	Lion	Albignasego,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Sa disc iscì	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Se disc iscì	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Se dis ise	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Se dise così	Longare	Longare,Vicenza,Veneto	Meridionale	
		Si diis cussì	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Se dixe così	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		As dis acsÃ¨	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		As dis isé	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Se dize cosita	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Se dize cossÃ¬	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize così	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Se dis cossita	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Se dis insci	Milano2	Milano,Milano,Lombardia	Occidentale	
		Se diz insì	Milano3	Milano,Milano,Lombardia	Occidentale	
		Se dis inscì	Milano4	Milano,Milano,Lombardia	Occidentale	
		Se dise cussì	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Se dize cussì	Mirano	Mirano,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Si dis cusì	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		S-dis 'nsé	Monno	Monno,Brescia,Lombardia	Orientale	
		Se dize cosìta	Monselice	Monselice,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe così	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		A se dis cusì	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Se dise cussì	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		E si dis cussé	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Se dise cussì	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Se dis 'nzi	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U se dixe cuscì	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		N disc	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Se disce accusci'	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		S dìs cusì (imperativo: s a da dì cusì)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Se dise cossì	Padova3	Padova,Padova,Veneto	Meridionale	
		Se dize cussì	Padova4	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Padova5	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Padova6	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Padova7	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cusì	Padova8	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cusì	Padova9	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dis così	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Se dize cussì	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	
		Se dize cussì	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Xe dise cussì	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cusì	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		A 's dis parej	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Se dize cussì	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		U s diz acscì	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Se dis così	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Se dis cossi	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		La s di parel	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Se dise cussì	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Se dis così	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Si dis cusé	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Se dixe così	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dis isé	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Se dize cuscì	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Si dis cussì	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Se dis enzì	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		A se dise cuscì	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Se dis cossì	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		As dis parei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		As dis parei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Se dis cosita	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		La s' dì parelh	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Se dize cussì	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		I dis enzì	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv mod | clit sogg | dire | fless 3 = fless 6 | fless 6 | impers | indic pres | pro | trans | 
		Se dis enzì	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dise cussì	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Se dise cossì	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Se dise cussì	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		An dij insciö	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Se dixe cussÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cosÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cossì	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cosÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussita	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cosÃ¬ (cussita)	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cosÃ¬	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cossì	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cossita	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cusì	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cossita	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cossì	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussita	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussita	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		'A si dis cussì	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A' si dis cussì	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Se dize cossita	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Se dize cussita	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussita	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussi	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		U se dize cuscì	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Se dìis iusì	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Se dize cusì	Schio	Schio,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		N dij enscí	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Se dize così	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se disc iscí	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Se dixe così	Solesino	Solesino,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Ghe dímu kuší / Ghe dí:zjan kuší / Se ghe dí:zje kuší	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		U se dixe cuscì	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		As dise axì	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		As dise axì / axica	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Se dis così	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		A si dis cussì	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Se dize cusì	Teolo	Teolo,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cusì	Terranegra	Padova,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dise cussì	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Se dis cusì	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		As di paröc	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		As dis parej	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		As dis parej	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		As dis parej	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		As dis parej	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		As dis parej	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Se dice ‘ccuscì	Treia	Treia,Macerata,Marche	Maceratese	
		Se disi cusi	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Se disi cussì	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Se dìsce acchessì	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Se dise cussì	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Se dise cusita	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Sa disc i sci	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Se disc iscì	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		se dize cuscì	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Se dis così	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Sa dis isce	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Se dixe cussì	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Se dixe cussÃ¬	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | fless 3 = fless 6 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe così	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe cussì.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dise cosita	Verona	Verona,Verona,Veneto	Veronese	
		Se dize cussì	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe così	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe così	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dis cusità	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Se dis cossì	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Se dìisc insci	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ass diss iscì	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Se dize cusì	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dixe così	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dise cusì	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Se dis così	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Se dise cussì	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Se dize cussì	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cossì	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cussì	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize cossì	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
		Se dize così	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | avv mod | clit si | dire | fless 3 | impers | indic pres | pro | trans | 
						
2.0	21.0	Non si dice così				 | avv mod | clit si | dire | fless 3 | impers | indic pres | negaz prev | pro | trans | 
		U nu se dixe cuscì	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		U s dis nen parèj	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv mod | clit si | dire | fless 3 | impers | indic pres | negaz prev | pro | trans | 
		Al se dis iscè	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		No se dis cosi, no	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No se dis così	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No se dis così	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Un se disc paragg	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		No se dize così	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Non se dise così	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		No se dis enzì	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv mod | clit si | dire | fless 3 | impers | indic pres | negaz prev | pro | trans | 
		A no se dis cusì	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No si dis cussì	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		En se disa così	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu se ge dize cuscì	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No se dise cussì	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Nu se disce cuscì	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		As dis mia acsì	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		A no se dis (a) così	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		An as dis mia acsita	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv mod | clit si | dire | fless 3 | impers | indic pres | negaz espletiva | negaz prev | pro | trans | 
		Non si dici accussi	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		A n s dis brisa acsè	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A n'as dis brisa acsì	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Nun se discia custi	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
