Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Cossa gheto fato?	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		‘sa gheto fato?	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Ssa gheto fato?	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Cosa gheto fato?	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Ze (se) roba jas fat?	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Co ta fat ?	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Cusc'às fàc' ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Sa eto fato ?	Illasi	Illasi,Verona,Veneto	Veronese	
		Che g’het fat chi?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 2 | clit aux | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH in situ | WH ogg dir | 
		Che g'het fat chi?	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | presenza comp | pro | trans | WH complesso | WH in situ | WH ogg dir | 
		G'het fat chi?	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Che g'het fat chi?	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | presenza comp | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Che g'het fat?	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Che g'het fat chi?	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | presenza comp | pro | trans | WH complesso | WH in situ | WH ogg dir | 
		Che g'het fat chi?	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | presenza comp | pro | trans | WH complesso | WH in situ | WH ogg dir | 
		G'het fat chi?	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH in situ | WH ogg dir | 
		Che g'het fat?	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit aux | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa atu fat?	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Atu fat che?	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Cos'te fato?	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ci esto fat? / Esto fat ciè?	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Se l'è che t'hee faa?	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Cossa gheto combinà?	Lion	Albignasego,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		C'èsc féit?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Che roba ghet fat?	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Cossa gheto fato?	Longare	Longare,Vicenza,Veneto	Meridionale	
		Ze aatu fat?	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cosa gheto fato?	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | 
		Cus et fat?	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		chet fat che?	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Coza gheto fato?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Cossa gheto fato?	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Cossa ètu fat?	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Se t'è fa?	Milano2	Milano,Milano,Lombardia	Occidentale	
		Cuza t e fa?	Milano3	Milano,Milano,Lombardia	Occidentale	
		Se t'è fa?	Milano4	Milano,Milano,Lombardia	Occidentale	
		Cos ti ga fato?	Mirano	Mirano,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fatto?	Mirano	Mirano,Venezia,Veneto	Meridionale	
		C'è atu fat?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ch'et fat què?	Monno	Monno,Brescia,Lombardia	Orientale	
		Cossa gheto fato?	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | sogg encl | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux A | clit 2 | clit climb | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Se astu fat?	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Cossa hatu fat?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		Ce atu fat?	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cossa gheto fato?	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Che as fat pò?	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Cusse ti l'hau fau?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ciè éss-a fat?	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Cus'i fatto?	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cu i fatto?	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Ché as fatu? / cumbinèu?	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Cossa gheto fato?	Padova3	Padova,Padova,Veneto	Meridionale	
		Cossa gheto fato?	Padova4	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato ti?	Padova5	Padova,Padova,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | sogg encl | sogg sing | trans | WH complesso | WH ogg dir | 
		Che cossa gheto fato?	Padova6	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Padova7	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Padova8	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Padova9	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Ce asto fato?	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Cossa gheto fato?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa gheto fatto?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fatto?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Co tra fait?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Cossa gheto fatto?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa gheto fatto?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa gheto fatto?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cose t'ò fo?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Che asto pa fat?	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Cossa asto fato? (Asto fato cossa?)	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Cossa che te a fà?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Atu fat che?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ce hatu fat ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cosa gheto fato?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cuso gh’et fat?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Cose t'è fetu?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Ce atu fat?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Che has fat, po?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fare | fless 2 | indic pass pross | interr dir | partfrasale | partic | pro | trans | WH ogg dir | 
		Cus'a l'è che t'hai cunbinà?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Cossa etu fato?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Que ca t'ha fait?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Lo che tla fait?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Ci esto fat?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Soc a-tu fait?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Cossa ghetu fato?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Che has combinà, po?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fless 2 | indic pass pross | interr dir | partfrasale | partic | pro | trans | WH ogg dir | 
		Che has fat po?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fare | fless 2 | indic pass pross | interr dir | partfrasale | partic | pro | trans | WH ogg dir | WH semplice | 
		Cossa gato fato?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Cossa gheto fato?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Cossa gheto fato? / Cosa ti ga fato?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ci aste pa fat ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Cosa ghetu fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Che cosa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa ghetu fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa xe che 'l gÃ  fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit sogg | essere | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa xe che te ghe fato?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 2 | clit sogg | essere | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa ghèto fato?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto combinà?	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa ghetu fato?	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Sè atu fat?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Se àtu fat?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Cossa gheto fato?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Cosa gheto fatto?	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa ghetu fato?	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | omissione comp | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fatto?	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa gheto fatto?	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Che cossa gheto combinà?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit 2 | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa gheto fatto de beo?	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa gheto fatto?	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cuse ti è fetu?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Cus'e't fècc?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Cossa gheto fato?	Schio	Schio,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cie es'a fat?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Cossa gheto fato?	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cus èsc feit?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Cosa gheto fato?	Solesino	Solesino,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | 
		Kúse tÈj fÈ:tu ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Che cosa ti l'hai fau?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		Xat fato?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		S'at fato? / Cos'è ch'à tà fato?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Cos'asto fato?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Se atu fat?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Cossa gheto fato?	Teolo	Teolo,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH complesso | WH ogg dir | 
		Cossa gheto fato?	Terranegra	Padova,Padova,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Atu fat che?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Que ca te fac?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Lon ch'it l'has combinà?	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Lon ch'il l'hasto fait? / Lon ch'it l'has fait?	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Cosa ch'it l'has-to fait?	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Que che t'é facc?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Lon ch'it l'has fait?	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Ch’ì fattu?	Treia	Treia,Macerata,Marche	Maceratese	
		Cos te ga fato?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Cossa te ga fato?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ce còse ‘a fàtte?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Sa xè che te ghe fato?	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Cosa gheto fato?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Cusa esch (esc feit) ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Cusa esc feit?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Co ti ai faitu?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Sa gheto fato ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Sa te fa?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Cossa ti ga fato?	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti gÃÂ  fatto?	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 5 | inacc | indic pres | interr dir | interr sì/no | negaz prev | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit masch | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cossa ti ga fato?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Cossa eto fato?	Verona	Verona,Verona,Veneto	Veronese	
		Cossa gheto fatto?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | trans | WH complesso | WH ogg dir | 
		Cosa gheto fato?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | fare | fless 2 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | 
		Cossa hatu fat?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
