Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Magno el pomo	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | fless 1 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Magno el pomo	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | fless 1 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Magne el pon	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Magne 'l pom	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Mengi ‘l póm	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Möij al pum / Màngi al pum	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Magno el pomo	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | fless 1 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		A magno el pomo	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | fless 1 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Magno el pomo	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Magno al pom	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Magno el pomo	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Magno'l pomo	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		Magno un pomo	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg dir | ogg indef | ogg masch | ogg sing | pro | trans | 
		Magno’l pomo	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		Magno’l pomo	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		Magno el pomo	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		Magno na mela	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | fless 1 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | pro | trans | 
						
2.0	14.0	Vado a casa				 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo’ a casa	Agugliaro	Agugliaro,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		E vaggu a cà	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	 | clit 1 | clit sogg | fless 1 | inacc | indic pres | PP loc | pro | 
		Vag a ca	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo a cà	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Va(g)o a casa	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Vago a casa	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Vao a casa	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E vaggh a cò	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		vo casa	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Vo casa.	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Von a ciasa	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | fless 1 | inacc | indic pres | PP loc | pro | 
		E vuoi a ciaza	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Voi a cjasa	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A vago a ca	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Vagu a ca	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Vo a casa	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Vagu a cà	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A vaghi a ca	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Vois a ciaza	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		A vag a ca	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit sogg espl | fless 1 | inacc | indic pres | PP loc | pro | 
		Vaio a casa	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		omessa	Bologna1	Bologna,Bologna,Emilia Romagna	Orientale	
		(Me) a vagh a ca	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A vag a ca	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Vagu a ca	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		J' vaghi cà	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		No a ca	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Endo' a ca	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Endo' a ca	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Endo' a ca'	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Ando' a ca	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Endo' a casa	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Endo' a ca	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao casa	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		A vagh a ca	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Mi véi a bàita	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Vao/Voo a casa	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Vao casa	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		A vaic a cà	Brione	Brione,Brescia,Lombardia	Orientale	
		A vag a ca	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Vado a ciasa	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Me ndo a ca	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Vo’ casa	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		A vaggu a ca	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Mi vag a cà	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao casa	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Campagnola	Brugine,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		E vag a cà	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Vao / vago caza	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Vao casa	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		A vag a cà	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		A vag a kà	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Vagu a cà	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Vae a césa	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Vae a casa / Me tire a quartier (mason)	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		I vai a ciasa	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I vai a ciasa	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		A vagh a ca'	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Vae a casa	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Vaggu (vaddu) a cà	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Vaggu a cà	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Vae a casa	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Vado a casa	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Agu a cà	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Don a sciaza	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Vae a casa	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		O vai a ciasa	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E dion a ciaza	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(e') vo a casa	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		I voi a k'azo	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Vo’ a casa	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		(al) vagn a cà	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Vai a ciasa	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Vago casa	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		I vad a ciasa	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Vago casa	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | ogg indir | PP loc | pro | 
		Vago casa	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Dion a sciaza	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Vao casa	Facca	Cittadella,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vade a ciasa	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Vae casa.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Vae casa	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Mi aggiu a ca	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A vag a cà	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		A vag a cà	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		A vaggu a cà	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) vo a casa	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A veg a ca' / A'm veg a ca'	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Vo a cà	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Vo casa	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo casa	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Vao a casa	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Voi a ciasa	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Vag a chesa	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Vach a la bàita	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Vao a caza	Illasi	Illasi,Verona,Veneto	Veronese	
		No a cà.	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca'	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		No a ca'	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vae casa	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Vae a casa	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		A vago a ca	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Vede a ceza	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		vo a cà	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Vago casa	Lion	Albignasego,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		A vai a baita, mi	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		A vai a bàita	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		No a casa	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Mi vo casa!	Longare	Longare,Vicenza,Veneto	Meridionale	
		'A voi a ciasa	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Vo’ casa	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		A vag a caâ	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Me no a cà	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Vao caza	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Vao casa	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vago casa	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao caza	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Vao a casa	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Vu a ca	Milano2	Milano,Milano,Lombardia	Occidentale	
		(A) vu a ca	Milano3	Milano,Milano,Lombardia	Occidentale	
		Vu a cà	Milano4	Milano,Milano,Lombardia	Occidentale	
		Vago casa	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Vado casa	Mirano	Mirano,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		O voi a giasa	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		'Ndo a ca	Monno	Monno,Brescia,Lombardia	Orientale	
		Vago casa	Monselice	Monselice,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo’ a casa	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vai a ciaza	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Vae a casa	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		O voi a cja:se	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Vao casa	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Von a ciasa	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A vaggu a cà	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Vago a ccasa	Osimo	Osimo,Ancona,Marche	Anconetano	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Ió vad a cesä	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Vago casa	Padova3	Padova,Padova,Veneto	Meridionale	
		Vago casa	Padova4	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Mi vago casa	Padova5	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | sogg prev | sogg pron | 
		Vago casa	Padova6	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Padova8	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Padova9	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vado a cesa	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Vo casa	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Voo casa	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | ogg indir | PP loc | pro | 
		Vago casa	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		E un a cà	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Vago casa	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vado a casa	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago casa	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		A vag a cà	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Vae a ciasa	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Vado a ciasa	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		vau a la ca, mi	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Vae a casa	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Vae a casa	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		O vòi a cjase	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Vago casa	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo’ casa	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo a caso	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Vaddu a cà	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O voi a ciase	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Von a ciasa	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | fless 1 | inacc | indic pres | PP loc | pro | 
		E vagu a cà	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Vao a casa	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Vun a cà	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		E vun a cà	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Vede a ciesa	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Vaou a meizoun	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Vago casa	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		'On a ciasa	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | fless 1 | inacc | indic pres | PP loc | pro | 
		On a ciasa	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vago a casa	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Vao casa	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Vado (Vago) casa	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		I vad a ciasa	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao a casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo casa	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo casa	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo casa	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vao casa	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		'I vai a cjasa	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I' vai a cjasa	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Vao caza	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Vo casa	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vo casa	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Mi vao casa	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | sogg pron | 
		Vao casa	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vao casa	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Mi vao casa	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | sogg pron | 
		Vao casa	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vago casa	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vagu a ca	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		(Mi) véec(h) a c(h)è	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Vo casa	Schio	Schio,Vicenza,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vede a cësa	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Vago a casa	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		A vai a baita	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Vao casa	Solesino	Solesino,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | pro | 
		Vág a ka / Sún ke vágw a ká	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		A vagu a cà	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A vago a ca'	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		A vago a ca'	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Vado a casa	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		I vai a ciasa	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Mi vago casa	Teolo	Teolo,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | sogg def | sogg pron | 
		Vago casa	Terranegra	Padova,Padova,Veneto	Meridionale	 | fless 1 | inacc | indic pres | PP loc | pro | 
		Vo a casa	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
