Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Chee toxe, fuma tante sigarete	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | dimostr | disl dx | disl sx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarete, chee toxe ea!	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 6 | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarete, quee toxe	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma tante sigarete, chee toxe lÃ 	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv loc | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma tante sigarete, chee toxe lÃ 	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv loc | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma un mucio de sigarete, chee toxe ea	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 6 | clit femm | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		A' fumin tantis sigaretis, che' fantatis!	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A fumin tantis sigaretis, che fantatis!	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		E fuma tante ciche, chee tose!	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Chee toze là e fuma un saco de sigarète	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | avv loc | clit 6 | clit femm | dimostr | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma un mucio de sigarète chee toze!	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | clit 6 | clit femm | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | PP | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma un saco de sigarète chee toze là!	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | agg | avv loc | clit 6 | clit femm | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tanto chee tose!	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | dimostr | escl | fless 6 | indic pres | pro | sogg def | sogg femm | sogg nom | 
		Quante sigarete e fuma, chee tose!	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | clit 6 | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma molte sigarette, chee tose!	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma massa sigarette chee tose!	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Chee tose là, fuma massa sigarette!	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | dimostr | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fumano molte sigarette, chee tose!	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		I ne fuman de sigarete quele figie!	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		I füman tanti zigarét, quili matéen	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Le fuma tante ciche chee tose	Schio	Schio,Vicenza,Veneto	Meridionale	 | agg | clit 6 | clit femm | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Les fuma truepa zigaretes, chëla mutans !	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		E fuma tante sigarette, chee tose	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | agg | clit 6 | clit femm | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Quanto che fuma, quee tose!	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | disl dx | escl | fless 6 | indic pres | ogg indef | presenza comp | pro | sogg def | sogg femm | sogg nom | trans | 
		Li fumen tanta sigareta quili marcia	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Chee tose fuma un mucio de sigarete	Solesino	Solesino,Padova,Veneto	Meridionale	 | agg | dimostr | escl | fless 3 = fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Ne füman sigar:ete, kwele fígie!	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		I fuma tante zigaete chele garzune!	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		I fuma un mucio d'sigarete, chel fiole!	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		I fuma un mucio d'sigarete, qel fiole là!	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Le fuma tante zigarete chele tosate!	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		A fumin tanti sigaretis, che fantati là	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Quanto fuma, chee tose!	Teolo	Teolo,Padova,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | pro | QP ogg indir | sogg def | sogg femm | sogg nom | trans | 
		E fuma un mucio de sigarete ciò, che tose!	Terranegra	Padova,Padova,Veneto	Meridionale	 | agg | clit 6 | clit femm | dimostr | disl dx | escl | fless 6 | indic pres | ogg def | ogg femm | ogg plur | PP gen | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarete, chee tose!	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Le fuma tante sigaretie quele tosate (là)!	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ai fümu tanti sigaröti, culi mati!	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		A fumo motobin ed sigareti, cole fije!	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A fumo tanti sigarette, cole fije-li	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A fumo tanti sigaret, cole fije!	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A fumo tante sigarette, coli mati!	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A fumo tante sigarette, cole fije!	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Fuma un puzzu de sigarette, ‘lle vardasce!	Treia	Treia,Macerata,Marche	Maceratese	
		Le fuma sai spagnoleti quele mule là	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Le fuma troppe ciche, quele mule!	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Fùmene nu sàcche de segarétt, chide uagnédde!	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Le fuma tante sigarete, chele tose	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Le fuma tante sigarete, quee tose là!	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Li fuman tanta sigareta quili marcia!	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Li fuman un bel po quili marcia	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		I fuma benben de sigarete, ste garsune	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Fuma molte ciche quele ragazze!	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Fuman tanti sigaret chi bagaii là	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Chee fie fuma tante sigarette	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | sogg plur | trans | 
		QueÅe fie magna un botto de sigarette!	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | escl | fless 3 = fless 6 | indic pres | ogg indef | ogg masch | ogg sing | PP | PP gen | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma tante sigarette chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma molte sigarete chee ragasse	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma tanti canei chie fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 3 = fless 6 | fless 6 | indic pres | ogg masch | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		I fuma tanti canei chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | clit 6 | clit sogg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg masch | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma molte ciche chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Chee fie fuma tante sigarette	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma na stiva de ciche chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | clit 6 | clit femm | clit sogg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg sing | PP gen | PP plur | sogg def | sogg femm | sogg nom | trans | 
		I fuma massa canei chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | clit 6 | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		I fuma molte sigarette chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | clit 6 | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma troppe sigarette ste fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Chee fie fuma molti canei	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg masch | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma molte sigarette quee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Chee fie fuma molti canei	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | dimostr | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarette chee fie	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | clit 6 | clit femm | clit sogg | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Le fuma 'u fraco de ciche, ste butele!	Verona	Verona,Verona,Veneto	Veronese	
		E fuma tante ciche chee putee	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma molte sigarete, quee tose!	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Chee tose fuma tante sigarete	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | agg | dimostr | escl | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Le fuma tante cicche, que tose!	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Le fuma tante cicche 'chele tose	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Quilli metään li pippän zó che zigarett	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Li füma tanti zigarèti, quili ràissi!	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		E fuma tante ciche chee tose	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | agg | clit 6 | clit femm | dimostr | disl dx | escl | fless 3 = fless 6 | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		I fuma tante sigarete, chee tose!	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | agg | dimostr | disl dx | escl | fless 3 = fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarete quee fioe (tose)	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Le fuma au grun de zigaretes chela riedes	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		E fuma tante cicche, chee tose!	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		E fuma tante sigarete chee ragasse!	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | agg | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma tante sigarete chee toze!	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | agg | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma massa sigarette chee fie	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | agg | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fuma molte sigarete chee fie	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		E fuma molte sigarete chee ragasse	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | agg | clit sogg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Fumano molte sigarete chee toze	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
		Varda come che e fuma tante sigarete chee tozate	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | agg | dimostr | disl dx | escl | fless 6 | indic pres | ogg femm | ogg plur | presenza comp | pro | QP ogg dir | sogg def | sogg femm | sogg nom | trans | 
						
2.0	13.0	Le ragazze laveranno i piatti				 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		E garçune i laveran i tundi	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	 | clit 6 | clit femm | clit sogg | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Re fie e lavran i pjat	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Li scieti li laverà i piac	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Le putele le laverà zo i piati	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Le putele le lava zo i piati	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Le putele le laverà i piatti	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Er fije e lavran i piatti	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Le toze lavarà i piati	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Le tose le laverà i piati.	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Le putele le laverà zo	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | clit sogg | doubling | fless 3 = fless 6 | fless 6 | indic fut sempl | sogg def | sogg femm | sogg nom | sogg prev | trans | V prep | 
		Li zovenes i lavaran i plats	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Li fandadisa lavaran i plaz	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La zovena la lavean i piati	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		I lavià e fige i tundi	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Le tose lavarà i piati	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		E regase i lavian i piati	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Li puteli li lavarà sù	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		La canae i lavaran i plas	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Le putlete le laara' so i piat	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit sogg espl | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		I carusi lavano i piatti	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		omessa	Bologna1	Bologna,Bologna,Emilia Romagna	Orientale	
		I piat i lavaran al ragazi	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Il ragazeti li lavarà i piat	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E fantie i lavean i tundi	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Al mati 'j lavaron j piati	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Le sccete le laera' zo i piacc	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | V prep | 
		Le sccete le laera' i piacc	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Le sccete le laera' i piacc	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Le sccete le laera' i piacc	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Le sccete le laera' i piacc	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Le gnare le laera' i toncc	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Le sccete le laera' i piacc	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		E tosatte lavarà i piatti	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | fless 3 = fless 6 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		(Admàn-) al fìji i làvu i teund	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Li marcia i laveràn i tónt	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Le tutele le lavarà i piatti	Bovolone	Bovolone,Verona,Veneto	Veronese	
		E toze e laverà i piati	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		I tosaj i laverà i piet	Brione	Brione,Brescia,Lombardia	Orientale	
		Er matote lairanno i piatti	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Le tose laverà i piate	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		I scete le laerà zo i tonc	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Le tose e lava i piati	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | fless 3 = fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Ei matote i lavran i piatti	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al fii lavran i piat	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		E tosate lavarà i piati	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		E tose lavarà i piati	Campagnola	Brugine,Padova,Veneto	Meridionale	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Er matotte lavran i piatti	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		E toze (e) lavarà i piati	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		E toze lavarà i piatti	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		El ragasi i laveran i piat	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Le fante al lav&rán i piati	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		E figge i lavian i tundi	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		La bezes (les) lavarà jù	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Le tosate le lavarà du le scudele	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Li fantassiniss a laveran i plas	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Li sovinis a lavaran i plas	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Al ragazi al lavarà i piet	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Le tose le lavarà i piati	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		E figge lavian i tundi	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		E fanti i lavian i piatti	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Le tosate le lavarà i piati	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Le fie lave i piati	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		e regase e laian i piati	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Le puldete le lavarà i pias	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Le tosate le lavarà i piati	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Lis furtatis e lavaran i plass	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Le puldete le lavarà i pias	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Le ragazze (e') laveranno i piatti	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Las puemos ez lavaran i plats	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Las puemos ez lavaran i plats	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Le lavara’ i piati le butele	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		I tusann i lavarà i piatt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Li' upatis a' lavaran i plats	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		E tose lavarà i piatti	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | fless 6 | indic fut sempl | ogg def | ogg dir | ogg masch | ogg plur | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Les mitans lavarà jö i taîs	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
