Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		E me so i nu cattan mai da fruta	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Catu mai ra früta, er mie surele	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		I cumpra mai fruta li me soreli	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Le me sorele/le mie de sorele no le compra mai fruta	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Me sorele no le tol mai frutta	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No le compra mai fruti, le Le me sorele/le mie de sorele	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No le compra mai fruti, le Le me sorele/le mie de sorele	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No le compra mai fruti, le me sorele.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No le compra mai fruti, le Le me sorele/le mie de sorele	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		ER me seuje en catu maj ed fruta	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		No e compra mai fruti, me sore(l)e	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Me soree no le compra mai fruta	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		No le tues mai fruta le me sorele	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | clit sogg | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		I no compra mai fruts me sours	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No crompin mai pomis, me surs	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ia mie soela la ne caten mai da fruta	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu n acatan mai de fruta, e me so	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No le compra mai fruta le mie sorele	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		I nu l'acatu maj de fruta e me so	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Li crumpa mai fruta li me sureli	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		I no compra mai fruta, me sours	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Le me surele l'en compra mai d'la (un po' ad) fruta	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv aspet | clit sogg espl | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Non ‘cattanu mai frutta, i ma soru	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Al mi surel i n compren mai (la) fruta	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		L'in compra mai la fruta, il me sureli	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		I nu catan mai fruta e mi se	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		I crumpu maj fruta 'l mej sureli	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Le compra mai la froeta le me horele	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta le me hurele	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le me hurele le compra mai la froeta	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | disl sx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta le me hurele	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta le me hurele	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le me hurele le compra mai la froeta	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl sx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le me hurele le compra mai la froeta	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl sx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Me soree no compra mai frutta	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai frutta, me soree	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Al me surèli ai creumpu màj la früta	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Li mìa sorèla li cómpren mài frùta	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Me sorelle no le compra mai fruta	Bovolone	Bovolone,Verona,Veneto	Veronese	
		No e compra mai fruta me soree	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | avv aspet | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		I crompa mai frut, i me sorel	Brione	Brione,Brescia,Lombardia	Orientale	
		In cattu moi frutta er me surelle	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Le me suor no le compra mai fruta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		I me horele i compra mai la frota	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		No e compra mai fruta, mee soree	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		An catta mai fruta ei me soi	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A catu mai dla fruta, al me sureli	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai fruta, mee soree	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		E me soree no compra mai ea fruta	Campagnola	Brugine,Padova,Veneto	Meridionale	 | avv aspet | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		E n'cattu mai dra fruta er me soje	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		No e compra mai fruta, me sorele	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Me soree non toe mai a frutta	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		I'n compren mai dla fruta el me sureli	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		A n& kómp&rn& mai fruti le mé Sorèd^e (Sorèle)	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		E me soe e nu l'acatu mai de fruta	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		No les compra mai fruc, mia sores	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No le compra (ciol) mai fruti, le me sorele	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		No comprin mai fruta, me sors	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A no comprin mai frutan, li me sors	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		A'n' conmpra mai le frote, al mi sureli	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		No le compra mai fruta, me sorele	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Nu accatta mai de fruta, e me seu	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		I n'u l'accatan mai fruta e me soe	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Me sorele no le compra mai fruta	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No le crompre mai fruti, le mie sorele	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		E n acatu mai de fruta e me so	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		No le compra mei frus, le me sours	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Le me sorele no le compra mai fruta	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		No comprin mai pomis, mes suurs	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No le crompa mai i frus mo sors	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(e') un compran mai la fruta le mi sorelle	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		E no s kɔmpro mai mioi, las mɛs soors	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		No le tol mai fruti, me sorele	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		I n to mai da fruta, i me surell	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		A'no comprin mai fruti, me' sours	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No compra mai fruta, me soree	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Ales ne cumpra mai fruta, mies surûs	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No e compra mai fruta, me soree	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Me soree no compra mai fruta	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai fruta, mee soree	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No le compra mei fruts, le me seur	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Me soree no compra mai fruta	Facca	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Miei sorele no le compra mai fruti	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		No le compra mai frutta, me soree.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		No le compra mai fruta, me soree	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		E nu cattu mai de fruta e me so	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		In compra mai fruta, il mie sureli	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		In compara mai fruta, il miè sureli	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		I nun catan moi fruta e me so	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Le un comprano mai frutta, le mie sorelle	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		L'in compra mai frota, al mi sureli	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Li la crompa mai la fruta, li mia soréli	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		No e compra mai fruta me soree	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg femm | sogg indef | sogg nom | trans | 
		Me soree no compra mai fruta	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai fruta me soree	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No le compra mai fruta, me sorele	Gazzolo	Arcole,Verona,Veneto	Veronese	
		No e i compra mai fruta, le mie soree	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No comprin mai pomis, lis me surs	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Lin compra mai la frotta, li mi sorel	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		I crómpa mai fruciàm, i mia surèli	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		No le compra mai fruta, me sorele	Illasi	Illasi,Verona,Veneto	Veronese	
		I compra mai la fröta, le me sorele.	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta, le me sorele	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le me sorele le compra mai la froeta	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta le me sorele	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le me sorele le compra mai la froeta	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Dim chi che ve stasera	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | presenza comp | pro | sogg def | sogg femm | sogg nom | trans | 
		Le compra mai la froeta le me sorele	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Le cumpra mai la froeta le me horele	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e comnpra mai frutta e me soree	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Le me sorele no le compra mai fruta	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		I ne cato mai de fruta, e me soele	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No le compra mai fruti mie zor	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		I me surele i cumpra mai la fruta	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No compra mai ea fruta, me soree	Lion	Albignasego,Padova,Veneto	Meridionale	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Li mia sarór li tön mai fruta	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Le compra mai frota le me sorele	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		A' no còmprin mai pomis, li' mees suurs	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No e compra mai fruta, mee soree	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | avv aspet | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		In cumpra mai dla frÃ¼ta li me sureli	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Le tol mai la fruta le me sorele	Malonno	Malonno,Brescia,Lombardia	Orientale	
		No e compra mai fruta, e me soree	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No e compra mai fruta, e me soree	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | clit sogg | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e crompa mai fruti, me soree	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | avv aspet | clit femm | clit sogg | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | poss 1 | pro | sogg femm | sogg indef | sogg nom | trans | 
		No e compra mai fruta, me soree	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Le me sor, no le compra mai fruti	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Cumpren mai la fruta, i me surei	Milano2	Milano,Milano,Lombardia	Occidentale	
		A cumpren mai fruta i me surei	Milano3	Milano,Milano,Lombardia	Occidentale	
		I cumpren mai fruta i me surel	Milano4	Milano,Milano,Lombardia	Occidentale	
		Me soree no compra mai fruta	Mirano	Mirano,Venezia,Veneto	Meridionale	 | avv aspet | disl sx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai frutta, me soree	Mirano	Mirano,Venezia,Veneto	Meridionale	
		No cumprin mai pomis mes surs	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Le cumpra mai frucc, le mie sorele	Monno	Monno,Brescia,Lombardia	Orientale	
		No compra mia fruta, me soree	Monselice	Monselice,Padova,Veneto	Meridionale	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Mee soree no compra mai fruta	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		I no compra mai fruta, me sours	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No'e compra mai fruta, me soree	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No comprin mai fru:ts, mes su:rs	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No e compra mai fruta me soree	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		Le me soréle no le cròmpa mai fruta	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		I nu catta mai fruta e mei so	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Nun cÃ³mprene mai la frutta, mi surÃ¨lle	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | disl dx | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Nun compra mai la frutta, le surÃ¨lle mia	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		N tòl (cómpra) mai fruti li mi sués	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No e compra mai fruta, e me sorée	Padova3	Padova,Padova,Veneto	Meridionale	
		No e compra mai ea fruta, me soree	Padova4	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit femm | clit sogg | doubling | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | sogg plur | sogg prev | trans | 
		Me soree no compra mai ea fruta	Padova5	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Me soree no compra mai fruta	Padova6	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		No e compra mai fruta, me soree	Padova7	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit femm | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg femm | sogg indef | sogg nom | trans | 
		No e compra mai fruta me soree	Padova8	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai fruta, me soree	Padova9	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | clit femm | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No le compra mai frute, la me sorele	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No e compra mia fruta me soree	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai frutta me soree	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		No e toe mai fruta me soree	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | clit sogg | disl dx | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
		Me soree no compra mai frutta	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		Me soree no compra mai fruta	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		Me soree non compra mai ea fruta	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 3 = fless 6 | fless 6 | fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		No e compra mai ea fruta, me soree	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | clit 3 | clit femm | disl dx | fless 3 = fless 6 | fless 6 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | poss 1 | pro | sogg def | sogg femm | sogg nom | trans | 
		A catu mai  fruta, er mie sore	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No e compra mai frutta, e me soree	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | clit 6 | disl dx | fless 3 = fless 6 | indic pres | negaz prev | ogg dir | ogg femm | ogg indef | ogg sing | poss 1 | sogg def | sogg femm | sogg nom | trans | 
