Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Atu vidut to barba?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'et vist 'l to zio?	Monno	Monno,Brescia,Lombardia	Orientale	
		Gheto visto to zio?	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux A | clit 2 | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | sogg encl | trans | 
		Gheto visto to zio?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux A | clit 2 | clit climb | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Astu vidù tiò barba?	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Hatu vist' to zio?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		Atu viodut to barbe?	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Gheto visto to zio?	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		As vist to zio?	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Ti l'hai vistu to barba?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Es-a udù ti berba?	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		I visto a zzido?	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		As vistu tò barbä?	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Gheto visto to zio?	Padova3	Padova,Padova,Veneto	Meridionale	
		Gheto visto to zio?	Padova4	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to zio/ barba?	Padova5	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Padova6	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | sogg encl | trans | 
		Gheto visto to zio?	Padova7	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to zio?	Padova8	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to zio?	Padova9	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Asto vedù to barba?	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Gheto visto to zio?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to xio?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Tr'hai vist to barba?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Gheto visto to zio?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		T'ò vist to barba?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Asto vedù to barba?	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Asto vedesto to barba?	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Atu vist to zio?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Atu vist to barba?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Hatu vidut to barbe ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Gheto visto to zio?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gh’et vist tu sio?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		T'è vistu to barba?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Atu viodut to barba?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Has vist to zio?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Te l'hai visti te barba?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Etu visto to barba?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		T'la vist to barba?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Tla vist to barba?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Esto vedù ta berba?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		A-tu vit toun barbou?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Gheto visto to zio?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		L’ has vist to zio?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | clit 3 | clit masch | clit ogg dir | disl dx | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Has vist to zio?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Te ga visto to zio?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Gheto visto to zio?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Te ghe visto to zio? (Gheto visto to zio? / Ti ga visto to zio?)	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Aste udü tò berba ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Ghetu visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Ghèto visto to zio?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to barba?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to xio?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		'I atu vidut to barba?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A'tu vidut to barba?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Gheto visto to zio?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Ghèto visto to zio?	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Te ghe visto to zio?	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Ti è vistu to barba?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Ét vüdüü al to ziu?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Gheto visto to zio?	Schio	Schio,Vicenza,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Es'a udú ti berba?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Gheto visto to zio?	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		T'èsc vedù al te zio?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Gheto visto to zio?	Solesino	Solesino,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti lÈ víštu tó bÓ:rba ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Ti l'hai vistu to barba?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		At visto to sio?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		At vist to sio?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Asto visto to zio?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Atu viodut to zio?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Gheto visto to zio?	Teolo	Teolo,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Terranegra	Padova,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to zio?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Atu vist to sio?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Te sciarà to ziu (barba)?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		A l'e-lo ch'it l'has vedù to barba	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It l'hasto veddù to barba?	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I't l'has to vist to barba?	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		T'é vist to barba?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		It l'has vist to barba?	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		I vistu a ziitu?	Treia	Treia,Macerata,Marche	Maceratese	
		Te ga visto tuo zio?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te ga visto tuo zio?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		‘A viste a zijànete?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Si viste a zijànete?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Gheto visto to zio?	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Gheto visto to sio?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Esch vedù al te zio ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Esc vedù 'l tè zio?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Ti ai vistu to barba?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Gheto visto el zio ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Teet vest to ziu?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ti ga visto to zio?	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | clit 2 | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Eto visto to sio?	Verona	Verona,Verona,Veneto	Veronese	
		Gheto visto to zio?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gheto visto to zio?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Hatu vist to zio?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		'atu vist to sio?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Èt avdüüt al tó barbä?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		E-t vedüü al to zíu (barba) ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Gheto visto to zio?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | aux A | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | sogg encl | trans | 
		Gheto visto to zio?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | aux A | clit climb | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | pro | trans | 
		Gatu visto to barba?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Asto vedù to barba?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Ghatu visto to xio?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Ti ga visto to zio?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Ti ga visto to zio?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
		Gheto visto to zio?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | aux A | clit sogg | fless 2 | indic pass pross | interr dir | interr sì/no | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | trans | 
						
2.0	79.0	Viene anche Antonio?				 | avv altri | fless 3 | inacc | indic pres | interr dir | interr sì/no | sogg def | sogg masch | sogg nom | sogg postv | sogg sing | 
		U ven anche Antogniu?	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Ven-lu co Antonio?	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv altri | fless 3 | inacc | indic pres | interr dir | interr sì/no | sogg def | sogg masch | sogg nom | sogg postv | sogg sing | 
		Al va a l' Antonio?	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Vegn anca l’Antonio?	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Vegn anca l’Antonio?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Vegn anca l’Antonio?	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U ven anche Antonio?	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
