Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		De qui libri che t’èsc ordinè al ne riverè noma tre	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Dei libri che te ghè ordinà ghene rivarà solo tre	Solesino	Solesino,Padova,Veneto	Meridionale	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic fut sempl | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Di líbri ke tÈ kumandáw n arivjá su:lu tráj	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Di libri che ti l'axevi ardinau i ne sun arivai sulu tre	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		Di libri ca tivi ordinà a n'è rivà sol tri	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Di libri ch'à tivi ordinà a nin rivarà sol tri	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		I libri che te avee ordenà in'arivarà solo tre	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Di tuciu i libris chi ti vevi ordenat an rivaran doma che tre	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Dei libri che te ghè ordinà ghe ne riva soeo tre	Teolo	Teolo,Padova,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 6 | inacc | indic pres | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ghe ordinà ghe ne riverà soeo tre	Terranegra	Padova,Padova,Veneto	Meridionale	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavivi ordinà ghin rivarà soeo che tre	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Dei libri che te avea ordinà ghe'n rivarà solo tre	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Dai liber ca t avi urdinà, a l'a rivaine sol tre (numé tre)	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Dej liber che it l'avie comndà a-i ne riva mach tre	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Dij liber che it l'avie ordinà a-i na rivran mach tre	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Dij liber ch'it l'avie comandà a na riveran mach tre	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Dij liber ch'i t'avi ordinà a-i ne rivrà mach tre	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Ed coj liber ch'it l'avie ordinà, a-i na riveran mach tre	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		D’i livri che aìi ordenatu ne rrierà sulu tre	Treia	Treia,Macerata,Marche	Maceratese	
		Dei libri che te gavevi ordinà, ghe rivarà solo tre	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		De quei libri che te gavevi ordinado ne riverà solo tre	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		D’i lìbre ch’avìve ordenàte n’ònde arrevà ascechìtte ttre	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		I libri che te gavevi ordinà gh'in rivarà solo tri	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Dei libri ca te gavevi ordenà ghin rivarà solo tri	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Dai libri che tasch ordiné al na rivàré uscta (uschta) tre	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Da qui libri che t'ésc ordiné, an na rivare pena tré	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Di libri che ti avi cumandau n ariverà sulu trei	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Dei libri che te gai ordinà ne riva sol trei	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Di libar ca ta gherat urdinà na rivarà apena tri	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Dei libri che gavevi ordinà ne rivarà soltanto che tre	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Te riverÃÂ  solo tre dei ÃÂibri che ti gavevi ordinÃÂ 	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit indir | clit sogg | fless 2 | fless 3 = fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà i ne rivarà soeo tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit 6 | clit masch | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ne rivarà soeo che tre.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che gavevi ordinà ne rivarà soeo tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà ghe ne rivarà soeo tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà ne rivarà soeo  tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà the ne rivarà soeo tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te avevi ordinà ghe ne rivarà solo tri	Verona	Verona,Verona,Veneto	Veronese	
		Dei libri che gavì ordinà, ghe ne rivarà soeo che tre	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 5 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ghè ordinà ne riverà solo tre soli tri	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | inacc | indic fut sempl | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | trans | WH ogg dir | 
		Dei libri che te ghe ordinà je riva soli che tre	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | avv altri | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ha ordinà ghen rivarà tre	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Dei libri che te 'vea ordinà, ghe ne 'rivarà sol che tre	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Di libbär che t’avevä comandàat, na rivän domà trìi	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Dai dü libri ca t'evat urdinàa, al na rivarà sul tri	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Dei libri che te ghevi ordinà ne rivarà soeo tre	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavevi ordinà, ne rivarà soli che tre	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 3 = fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavei ordinà ghe xe ne rivà soeo tre	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Dei libre che te aves ordenà i ne aruà solo tre	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Dei libri che te ghavei ordinà ghe ne rivarà soeo tre	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Dei libri che ti gavevi ordinà, ne rivarà soeo tre	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà, ghe ne riva soeo che tre	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit loc | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà, ghe ne rivarà soeo tre	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavevi ordinà, ne rivarà soeo che tre	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavei ordinà, ne arivarà soeo che tre	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ghe ordinà, ghe ne riverà soeo che tre	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
						
2.0	43.0	Non mi ha visto nessuno				 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		U nu m'ha vistu nisciun	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		R’a nen vistme gnün	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Al m'ha cà idut nigù	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		No m’ ha vist nesuni	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No ma vist nesuni	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Mi no ho vist nesuni	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Um m'à visct niscieun	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		No me ga visto nesuni	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Non me ga visto nisuni	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		No m’ha vist enzun, no	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz discont | negaz postv | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		I no m'an jodut nisun	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No mi à vjodut nissun	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		ne ma visto nisun	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu m'a vistu nisciun	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No me ga visto nessun	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Nu m'a vistu nisciun	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A m'a vist nisun	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		I non me an vedù nesun	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		An nam a ista gninsun	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | clit 1 | clit ogg dir | clit sogg espl | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Non mi visti nuddu	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Incion al m a vest	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		An m'a vist niusun	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Un mau vistu nuscus	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		L'à vustami 'nzunna	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		I m'ha est nysy	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit 6 | clit masch | clit ogg dir | clit sogg | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		I m'ha est nyhy	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit 6 | clit masch | clit ogg dir | clit sogg | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		I m'ha est nyhy	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit 6 | clit masch | clit ogg dir | clit sogg | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		M'ha mia est nyhy	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit ogg dir | fless 3 = fless 6 | indic pass pross | negaz accordo | negaz postv | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		M'ha est nyhy	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit ogg dir | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		I m'ha est nysy	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit 6 | clit masch | clit ogg dir | clit sogg | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		I m'ha est nyhy	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 1 | clit 6 | clit masch | clit ogg dir | clit sogg | fless 3 = fless 6 | indic pass pross | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nissuni	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		A j’è ’nciün- ch’am ha vüst	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Al m’à vedù gnigùn	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		No m’ho visto nesun	Bovolone	Bovolone,Verona,Veneto	Veronese	
		No me ga visto nissuni	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		i m a vedù nesun	Brione	Brione,Brescia,Lombardia	Orientale	
		U me na vist nesciun	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Nissun me a visto (vedù)	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		I ma eht nihu	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		No me gà visto nesun	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Un m'ha vistu niscion	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		L a nen vistmi nun	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nesuni	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nessuni	Campagnola	Brugine,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		U n'me n'a vist nisciun	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		No me ga visto nisuni	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		No me ga visto nesuni	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		An m'ha vist nisun	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		A n m a viSt niSún	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		U nu mà vistu nisciun	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		No m'à vedù nesciugn	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No m'a vist nogugn	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		No mi a vidut nissun	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A no mi ha viodut nisun	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		U'n'm'a vest nissun	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		No me a vist nessun	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Nu m'ha vistu nisciun	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		U nu l'à vistu nisscin	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		No me ha vist nisuni	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No ho mai visto nisun	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Nu m à ustu nusun	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		A no m'à vedù nesun	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No me ha vist nesun	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		No mi a viduut nissun	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No mi a viduut nissun	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A no m'a vedù nesunc	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(e') un m'ha visto nessuno	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		A nɔ mi veduut nišun	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		No m’ isto nessuni	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		A m'a vist nissun	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		A no me à iodut nissun	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No me ga visto nessun	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Degügn m'à pa udü	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No me ga visto nesuno	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nesuno	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nesun	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		Nol m'à vedù nesun	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No me ga visto nesuno	Facca	Cittadella,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No m'a vist nogugn	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		No me a vist nessuni.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		No me ha vist nesun	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Nu m'a ustu nisciun	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		In ma vist nissun	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		An mà vist nisun	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		U nu ma vistu nusciun	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) un mi ha visto nessuno	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Un m'a vest incion	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Ò mai vedù negun	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		No me ga visto nesuni	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nesuno	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
		No me ga visto nisuni	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux A | clit 1 | clit ogg dir | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg sing | partic | QP neg | QP sogg | sogg postv | trans | 
