Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		A comprito o no a comprito?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La comprito o no?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La comprito o no te a compri?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit masch | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A cómprito o no tea compri?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A crómpito o no a crómpito?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A toito o no a toito?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no?	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz postv | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		A comprito o no a comprito?	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		A compito o no a comprito?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | trans | 
		La crompitu o no la crompitu?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		La cjoitu o no la cjoitu?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A comprito o no a comprito?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		A cómprito o no a cómprito?	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A cómprito o no a cómprito?	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A cómprito o no a cómprito?	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A vuto o no a vuto?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		A comprito o no a comprito?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Te a compri o no?	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | pro | trans | 
		Te a compri o no te a compri?	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Ti a cati o nu ti a cati?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		La crómpa-tü o la crómpa-tü brì?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		A comprito o no a comprito?	Schio	Schio,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		La compres'a o ne la compres'a nia?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ea toito o no a toito?	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La compri o la compri miga?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		La comprito o no a comprito?	Solesino	Solesino,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti l akati o nu ti l akáti ? / Ti l akáti o ti nu l akáti ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Ti a cati o nun ti a cati?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		La cumprito o la cumprì mina?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		La cumprito o la cumprit mina?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		La compresto o no la compresto?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		La compritu o no la compritu?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		A comprito o no a comprito?	Teolo	Teolo,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		Ea comprito o no ea comprito?	Terranegra	Padova,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | sogg encl | trans | 
		A comprito o no a comprito?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		La compritu o no la compritu?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		A tla cati o tla cati nen?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		It lo cate o nen?	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It la catesto o la catesto nen?	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		It la catesto o t'la catesto nen?	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		It lo cati o it lo cati nen?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		It la compre, o it la compre nen?	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		‘A combri o n’a combri?	Treia	Treia,Macerata,Marche	Maceratese	
		Te la compri o no te la compri?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te la ciol o no te la ciol (compri)?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		‘A ‘ccàtte o nà l’accàtte?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		La comprito o no la comprito?	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		La comprito o non la comprito?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Ta la comprasch o ta la comprasch miga ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		La comprasc o la comprasc miga?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Ti a cati o nu ti a cati?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		La toto o no la toto ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Ta la crumpat o ta la crumpat minga?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ti a compri o no ti a compri?	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti ÃÂa compri o no?	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit cluster | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | negaz prev | pro | profrase | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 3 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a tol o no ti a tol?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compri o no ti a compri?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a tol o no ti a tol?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito sì o no?	Verona	Verona,Verona,Veneto	Veronese	
		A toito o no a toito?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito o no a comprito?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La comprito o non la comprito?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		La compritù o no?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		La compritu o no la compritu?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		La crumpät o no la crumpät?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ta la cúmprat u ta la cumprat miga ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		A toito o no a toito?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | clit 3 | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		La comprito o no la comprito?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | clit 3 | clit climb | clit femm | clit ogg dir | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | pro | trans | 
		Tea tol o no tea tol?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		La compresto o no la compresto?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		A totu o no?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		A comprito o no a comprito?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a compri o no te a compri?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Ti a compti oppure no?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a compri o no te a compri?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		Te a toi o no te a toi?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
		A comprito o no a comprito?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | clit 3 | clit femm | clit ogg dir | clit sogg | coord disg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | trans | 
						
2.0	57.0	Adoperi sempre la stessa macchina!				 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Ti devori delongu a stessa macchina	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		‘T döuri sempe l’istessa machina	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		‘T döuri sempe l’istessa machina	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te rueret sempri la stesa machina	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Te dopri/doperi/dropi sempre la stesa auto	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Te doperi sempre la stesa machina	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El dropa sempre la stesa machina	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Et dreuvi d'lung ra sctessa machina	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Te doperi sempre (l)a stesa machina!	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Te dopari sempre la stessa machina	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Doperes semper la stesa machina!	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		E tu dopere sempre la stesa machina!	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Tu dopris saldo la stessa machina!	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Te pigi sempre a stesa machina	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Ti dovi de lungu a mezima machina	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Te dopari sempre la stesa machina!	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		T'adoj sempre a mescima machina	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al drova sempar la stesa machina!	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Te dopare sempre la stesa machina	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		At droi sempar la stesa machina!	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | avv aspet | clit sogg espl | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		At ve a duprar sempar la stesa machina	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | agg | avv aspet | clit sogg espl | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Usi sempri a stissa machina	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		T adrovet semper la stesa machina	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Ti at dopar semper la stesa machina!	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Ti ghè sempre a stesa macchina	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Tal duori sempri midemma machina	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Dupret hemper la steha machina	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Ta dopret semper la steha machina	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Duperet semper la steha machina	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Ta duperet hemper la steha machina	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Duperet semper la steha machina	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Ta dupert semper la stesa machina	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Doper semper la steha machina	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te usi sempre a stessa macchina!	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		At druevi semp la medèsima màchina!	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te dòpresc sémpri l’isc’tésa màchina!	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Te dopari sempre la stessa machina	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Te doperi sempre a stessa machina	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti dopera sempro er medezima machina	Brione	Brione,Brescia,Lombardia	Orientale	
		Edrevi sempre ra stessa machina	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Doresto sempre chela macchina	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ta dovret hemper chela machina	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Te tui sempre la stesa machina!	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Dovri sempre a meisgema macchina	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		At donvsi la stesa machina	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te doperi sempre stesa machina!	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te dopari sempre ea stessa machina!	Campagnola	Brugine,Padova,Veneto	Meridionale	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		E t' drovi sempre l'istessa macchina	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		(A) te dopari sempre a stesa machina!	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Te usi sempre a stessa machina!	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te drov semper la stessa machina!	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		T us& Sémp&r la StéSa mákina !	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Ti adoevi sempre a stesa machina!	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Te doures semper la medema machina	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Te dore semper chela machina là	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Ti doperis sempri la stessa machina	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ti dopris sempri la stesa machina	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		D'ruv sempra la stessa machina!	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Te dopera sempre la stessa machina	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Ti deuvu sempre a mexima macchina?	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Ti l'adeuvi sempre a stessa macchina	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Te doperea sempre la stesa machina	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ti adoperi sempre la stessa macchina!	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		T'adoi sempre a mesima machina	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Te dopera sempre sta maschina	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Te dopera sempre la stesa machina!	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Tu tu dopris simpir la  stesa machina	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Te dopera sempre chela vetura	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		L'adoperi sempre la stessa macchina!	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Dopriš-tu sipri la štɛsa makeno?	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Te doperi sempre la stessa machina	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Tu doprat sempru ra stessa machina!	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Te doperis sempri la stessa machina!	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Te dopari sempre ea stessa machina!	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Adores tres l'indema auto !	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Te doperi sempre ea stesa machina!	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te doperi sempre ea stesa machina!	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre ea stesa machina!	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te dopere sempre la stessa machina!	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Te usi sempre a stessa macchina!	Facca	Cittadella,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Doreto semper chela machina ?	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Te dopera sempre a stesa machina!	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Tu usa sempre la stessa machina!	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
